,offer date,IPO name,cusip,SPAC IPO ,datadate,scf,src,apdedate,fdate,pdate,acchg,acominc,acox,am,ano,ao,aoloch,aox,ap,at,caps,capx,ch,che,cogs,cshi,csho,cstk,dd,dlc,dn,do,dt,ebit,epspi,fca,gdwl,gp,ib,intan,invt,lct,lt,ni,niadj,np,pi,pnrsho,ppegt,ppent,re,revt,sale,seq,teq,tstk,txt,wcap,naicsh,mkvalt
68,11/20/1995,Meadowbrook Insurance Group,58319P108,0,2000-12-31,7.0,53.0,,,,0.0,,0.0,2.097,,116.233,108.624,53.755,77.403,661.183,67.156,3.043,56.838,75.166,218.742,8.512,8.512,0.085,0.0,0.0,0.0,0.0,53.013,-22.467,-2.05,,,-17.236,-17.473,35.946,0.0,,575.208,-17.473,-17.473,0.0,-27.602,,,,18.734,201.506,201.506,85.975,,0.0,-10.129,,524126.0,69.16
69,11/21/1995,Silicon Storage Technology,827057100,0,2000-12-31,7.0,5.0,,,,0.0,,24.326,0.0,,22.793,55.338,22.793,46.523,512.59,0.0,10.745,109.086,249.049,259.123,90.118,90.118,330.31,0.0,0.0,0.0,0.0,0.0,141.653,1.23,,0.0,231.138,105.748,0.0,73.29,95.676,95.955,105.748,105.748,0.0,147.561,,26.78,16.874,86.325,490.261,490.261,416.635,,0.0,41.813,377.247,334413.0,1064.5189
70,11/27/1995,ENI SpA,26874R108,0,2000-12-31,7.0,53.0,,,,0.0,,386.0,1053.334,,913.0,898.0,913.0,4550.0,52914.0,0.0,4078.0,1168.0,2852.0,32185.0,800.214,791.338,3880.0,1185.0,5565.0,0.0,0.0,5353.0,10113.0,6.78,154.902,0.0,13669.0,5418.0,2245.0,2929.0,19005.0,30314.0,5418.0,5418.0,5015.0,9723.0,,27671.0,25157.0,17689.0,45854.0,45854.0,21030.0,21030.0,539.0,4070.0,-272.0,324110.0,
71,11/29/1995,Pixar,725811103,0,2000-12-31,7.0,5.0,,,,0.0,,0.0,0.0,,30.994,12.588,30.994,1.622,479.779,0.0,83.795,63.241,202.755,11.615,47.633,47.633,293.209,0.0,0.0,0.0,0.406,0.0,120.4,1.66,,0.0,160.652,78.027,0.0,0.0,,43.883,78.433,78.433,0.0,133.378,,181.057,167.923,142.687,172.267,172.267,435.896,,0.0,55.351,,512110.0,1428.99
72,12/01/1995,META Group,591002100,0,2000-12-31,7.0,5.0,,,,-2.438,,12.789,,,14.446,3.031,14.446,4.856,152.463,52.874,11.657,3.622,3.622,70.495,11.619,10.972,0.116,0.0,20.9,0.0,0.0,0.0,-10.003,-0.97,,,48.777,-8.038,23.532,0.0,80.417,86.755,-10.476,-10.476,20.9,-12.282,,22.125,14.712,13.038,119.272,119.272,65.708,,0.32,-4.244,-6.181,541910.0,71.318
73,12/06/1995,Learning Tree International,522015106,0,2000-09-30,7.0,5.0,,,,0.0,,6.974,0.0,,2.125,16.424,2.125,15.283,220.353,52.649,7.934,116.231,154.113,72.437,22.119,22.119,0.002,0.0,0.0,0.0,0.0,0.0,50.359,1.7,-0.462,0.0,151.571,37.095,0.0,0.0,85.159,87.558,37.095,37.095,0.0,57.068,,52.78,22.752,80.144,224.008,224.008,132.795,,0.0,19.973,101.493,611420.0,1053.4174
74,12/12/1995,AML Communications,001733104,0,2001-03-31,7.0,5.0,,,,0.0,,0.345,0.0,,0.118,0.35,0.118,1.438,5.07,10.036,0.382,0.86,0.86,5.64,6.932,6.818,0.069,0.0,0.328,0.0,0.0,0.597,-6.831,-1.02,,0.0,-0.569,-7.101,0.0,1.138,2.369,2.781,-7.101,-7.101,0.143,-6.813,,5.697,1.869,-7.593,5.071,5.071,2.289,,0.223,0.288,0.714,334220.0,4.6874
75,12/12/1995,Molecular Devices,60851C107,0,2000-12-31,7.0,5.0,,,,0.0,,12.608,0.314,,1.388,-4.566,1.388,4.902,180.033,169.377,7.436,41.832,97.091,33.506,16.331,16.331,0.017,0.0,0.317,0.0,0.0,0.586,11.75,-0.32,,4.207,62.529,-4.934,4.207,13.056,16.131,16.4,-4.934,-4.934,0.0,1.481,,18.017,9.015,-5.761,96.035,96.035,163.633,,0.0,6.415,138.184,334516.0,1117.6528
76,12/13/1995,Extended Stay America,30224P101,0,2000-12-31,7.0,5.0,,,,0.0,,37.514,0.0,,17.812,-5.665,0.726,32.587,2121.602,825.755,248.475,13.386,13.386,258.933,95.469,95.469,0.955,0.0,5.0,0.0,0.0,952.0,192.831,0.73,,0.0,259.1,70.017,0.0,0.0,88.745,1138.969,70.017,70.017,0.0,116.695,,2233.009,2035.492,155.923,518.033,518.033,982.633,,0.0,46.678,-20.447,721110.0,1226.7767
77,12/13/1995,Kensey Nash,490057106,0,2000-06-30,7.0,53.0,,,,0.0,,0.472,0.255,,2.082,-0.526,2.082,1.29,51.184,63.691,2.066,24.118,31.721,14.726,10.455,10.455,0.01,0.0,0.01,0.0,0.0,0.012,4.227,0.61,,0.0,5.089,4.749,3.356,0.902,1.777,1.779,4.749,4.749,0.0,4.749,,11.617,7.226,-14.296,19.815,19.815,49.405,,0.0,0.0,36.743,339112.0,116.3119
78,12/14/1995,Blonder Tongue Laboratories,093698108,0,2000-12-31,7.0,5.0,,,,0.0,,5.068,,,0.628,-1.257,0.0,2.833,62.834,24.143,0.368,0.363,0.363,43.973,8.444,7.613,0.008,0.0,6.632,0.0,0.0,16.184,7.525,0.47,,11.73,26.223,3.576,15.673,26.333,11.735,23.738,3.576,3.576,2.25,5.587,,13.674,7.644,21.231,70.196,70.196,39.096,,6.286,2.011,27.154,334220.0,23.7906
79,12/14/1995,Tollgrade Communications,889542106,0,2000-12-31,7.0,5.0,,,,0.0,,10.721,,,2.381,1.299,2.381,1.874,131.275,66.344,4.076,30.424,58.83,40.728,13.329,12.942,2.666,0.0,0.0,0.0,0.0,0.0,40.827,2.18,,0.0,73.698,27.495,0.0,30.499,8.505,8.515,27.495,27.495,0.0,43.352,,12.695,6.504,56.915,114.426,114.426,122.76,,3.165,15.857,111.135,334515.0,472.383
80,12/14/1995,Triple P,N88795104,0,2000-12-31,7.0,3.0,,,,0.0,,0.0,0.179,,0.264,2.184,0.264,10.747,37.508,56.758,1.392,8.77,9.134,97.088,30.469,30.469,2.596,0.0,0.144,0.0,0.0,0.431,5.197,0.13,,0.177,24.213,4.751,0.177,4.226,24.047,25.702,4.751,3.831,0.0,4.751,,6.056,2.448,-49.593,121.301,121.301,11.806,,0.0,0.0,10.572,541512.0,30.469
81,12/15/1995,Schlotzsky's,806832101,0,2000-12-31,7.0,5.0,,,,0.0,,11.448,,,61.672,-0.169,61.672,1.576,112.004,57.878,2.514,1.164,1.164,14.656,7.443,7.433,0.063,0.0,6.67,28.545,0.0,31.583,3.661,-0.31,,,44.519,-2.311,,,10.751,39.482,-2.311,-2.311,1.338,-3.055,,28.543,23.117,14.686,59.175,59.175,72.522,,0.105,-0.744,15.224,533110.0,18.5825
82,12/15/1995,Zoran,98975F101,0,2000-12-31,7.0,5.0,,,,0.0,,5.575,9.922,,13.899,0.968,13.899,11.156,359.466,387.736,3.251,16.099,175.638,85.691,17.423,17.423,0.017,0.0,0.0,0.0,0.0,0.0,-6.02,-1.37,,,-6.02,-20.608,112.864,17.453,28.012,28.012,-20.608,-20.608,0.0,-18.638,,17.846,6.972,-56.299,79.671,79.671,331.454,,0.0,1.97,197.719,334413.0,270.0565
83,02/01/1996,Conceptus,206016107,0,2000-12-31,7.0,5.0,,,,0.0,,0.059,0.0,,0.334,-0.054,0.334,0.983,14.106,77.072,0.859,4.621,12.493,0.0,11.702,11.702,0.035,0.0,0.0,0.0,0.0,0.0,-15.751,-1.37,,0.0,0.0,-14.453,0.0,0.067,4.147,4.147,-14.453,-14.453,0.0,-14.453,,3.852,1.153,-67.148,0.0,0.0,9.959,,0.0,0.0,8.472,339112.0,153.5888
84,02/05/1996,Arthrocare,043136100,0,2000-12-31,7.0,5.0,,,,-4.3,,10.135,0.0,,1.826,-6.625,1.826,3.985,140.462,137.302,6.239,35.782,68.038,21.526,22.216,22.216,0.022,0.0,0.06,0.0,0.0,0.082,7.498,0.53,,0.0,46.101,15.845,0.0,13.702,9.359,14.117,11.545,11.545,0.0,12.401,,17.996,9.469,-10.979,67.627,67.627,126.345,,0.0,-3.444,99.827,334510.0,433.212
85,02/06/1996,Renal Care Group,759930100,0,2000-12-31,7.0,53.0,,,,0.0,,45.313,,,5.365,9.665,5.365,53.001,584.884,234.738,45.741,29.902,29.902,409.657,47.087,47.087,0.471,0.0,0.476,4.316,0.0,58.792,114.192,1.12,,,212.918,51.459,223.609,12.881,100.592,179.378,51.459,51.459,0.0,96.176,,212.888,139.573,158.913,622.575,622.575,394.122,,0.0,34.706,115.745,621492.0,1291.2138
86,02/08/1996,TB Wood's,872226105,0,2000-12-31,7.0,53.0,,,,0.0,,1.908,0.259,,5.742,-1.759,5.742,9.832,102.66,29.086,7.712,0.619,0.619,80.359,5.888,5.401,0.059,5.285,0.258,0.0,0.0,33.919,14.055,1.12,,9.546,53.998,6.145,9.546,32.216,22.483,70.277,6.145,6.145,0.0,11.466,,70.777,33.717,5.513,134.357,134.357,30.092,,4.566,3.767,31.172,333613.0,39.4948
87,02/14/1996,Landec,514766104,0,2000-10-31,7.0,5.0,,,,-1.914,,4.921,,,45.017,0.337,45.017,33.025,133.252,92.539,5.338,9.589,12.261,206.48,16.118,16.118,0.016,0.0,13.193,7.059,0.0,20.215,-0.213,-0.25,,21.672,3.07,-2.084,,14.501,60.737,79.81,-3.998,-3.998,9.609,-2.126,,31.996,24.437,-49.526,209.55,209.55,52.178,52.178,0.0,-0.042,2.341,325211.0,71.5236
88,02/15/1996,Neose Technologies,640522108,0,2000-12-31,7.0,5.0,,,,0.0,,0.583,0.0,,4.953,-0.881,4.953,0.083,114.768,173.04,1.73,66.989,95.655,15.904,13.992,13.992,0.14,6.2,1.1,0.0,0.0,7.3,-13.142,-0.63,,0.0,-11.304,-8.5,0.0,0.0,3.7,9.9,-8.5,-8.5,0.0,-8.5,,20.716,13.577,-68.312,4.6,4.6,104.868,,0.0,0.0,92.538,325411.0,461.736
89,02/16/1996,Iridex,462684101,0,2000-12-31,7.0,5.0,,,,0.0,,0.805,0.0,,1.592,-0.368,1.592,1.408,35.025,22.691,0.652,9.998,12.994,13.745,6.701,6.701,0.067,0.0,0.0,0.0,0.0,0.0,2.787,0.36,,0.0,19.692,2.416,0.0,9.721,4.525,4.525,2.416,2.416,0.0,3.356,,5.058,1.903,7.742,33.437,33.437,30.5,,0.0,0.94,27.005,334510.0,32.6674
90,02/20/1996,Impath,45255G101,0,2000-12-31,7.0,5.0,,,,0.0,,13.413,,,0.523,-4.531,0.523,3.397,196.773,132.052,8.211,13.489,31.48,103.97,18.001,15.791,0.09,0.0,15.684,0.0,0.0,37.473,23.521,0.83,,,34.251,12.949,38.791,0.0,30.112,57.704,12.949,12.949,3.0,22.671,,78.414,61.062,33.677,138.221,138.221,139.069,,26.75,9.722,66.285,621511.0,1050.1015
91,02/22/1996,Columbus McKinnon Corp,199333105,0,2001-03-31,7.0,53.0,,,,0.0,-14.027,4.27,15.983,,13.014,-10.087,13.014,44.936,747.013,104.463,10.239,14.015,14.015,539.117,14.895,14.39,0.149,0.0,6.104,0.0,0.0,407.046,70.169,1.06,,,188.855,15.219,322.196,113.218,101.128,539.149,15.219,15.219,3.012,34.744,,150.885,85.272,110.779,727.972,727.972,207.864,,7.527,19.525,203.077,333923.0,112.4219
92,02/28/1996,Alexion Pharmaceuticals,015351109,0,2000-07-31,7.0,5.0,,,,0.0,,0.0,,,4.409,0.316,0.657,2.1,192.702,128.816,2.229,91.858,174.529,42.593,15.146,15.134,0.002,0.0,0.369,3.92,0.0,124.289,-22.921,-1.45,,0.0,-21.152,-20.227,,0.0,7.178,131.098,-20.227,-20.227,0.0,-20.227,,13.029,8.213,-67.214,21.441,21.441,61.604,,0.0,0.0,172.902,325414.0,976.143
93,03/07/1996,IPC Holdings,G4933P101,0,2000-12-31,7.0,53.0,,,,0.0,,0.0,0.0,,7.049,-47.805,4.8,7.592,647.49,299.929,0.0,9.409,35.419,62.71,25.04,25.04,0.25,0.0,0.0,0.0,0.0,0.0,46.573,1.77,-2.348,0.0,55.884,44.225,0.0,0.0,,88.22,44.225,44.225,0.0,44.225,,0.0,0.0,259.091,118.594,118.594,559.27,,0.0,0.0,,524130.0,525.84
94,03/08/1996,Cytyc,232946103,0,2000-12-31,7.0,5.0,,,,0.0,,0.937,0.0,,8.434,0.216,8.434,6.043,170.886,184.406,10.813,61.605,88.845,21.105,37.68,37.68,0.377,0.0,0.0,0.0,0.0,0.0,34.295,1.03,-0.009,0.0,120.96,38.163,0.0,11.093,23.84,23.84,38.163,38.163,0.0,39.016,,30.372,21.363,-37.737,142.065,142.065,147.046,,0.0,0.853,117.249,334516.0,2357.355
95,03/13/1996,Hub Group,443320106,0,2000-12-31,7.0,5.0,,,,0.0,,11.542,,,2.177,-1.053,2.177,166.743,467.245,95.359,26.613,0.0,0.0,1211.101,7.708,7.708,0.077,0.0,12.341,97.3,0.0,121.43,18.399,0.6,,213.907,173.278,4.617,213.907,0.0,206.83,331.121,4.617,4.617,0.0,7.872,,59.877,43.854,40.336,1384.379,1384.379,135.772,,0.0,3.208,0.477,488510.0,69.372
96,03/25/1996,Onyx Acceptance,682914106,0,2000-12-31,7.0,5.0,,,,0.0,,0.0,0.0,,4.403,-132.186,4.403,22.706,331.38,32.601,4.605,3.13,3.13,80.915,4.99,4.99,0.05,0.0,172.509,0.0,0.0,60.893,30.324,1.03,,0.0,34.703,5.835,0.0,170.755,,275.787,5.835,5.835,172.509,9.971,,18.958,7.079,22.942,115.618,115.618,55.593,,0.0,4.136,,522291.0,14.3463
97,03/27/1996,Bacou USA,056439102,0,2000-12-31,7.0,53.0,,,,0.0,,3.976,7.748,,2.947,-5.475,2.947,11.239,379.53,73.8,13.403,0.98,0.98,163.09,17.671,17.671,0.018,16.75,28.057,0.0,0.0,126.235,59.436,1.75,,,156.634,30.88,194.456,45.504,52.626,166.455,30.88,30.88,0.0,48.813,,112.807,78.392,139.257,319.724,319.724,213.075,,0.0,17.933,51.109,339115.0,459.446
98,03/28/1996,Century Aluminum,156431108,0,2000-12-31,7.0,53.0,,,,0.0,,9.487,0.0,,15.923,-4.632,15.923,30.072,333.77,166.184,17.631,32.962,32.962,381.744,20.339,20.339,0.203,0.0,0.0,0.0,0.0,0.0,18.527,1.25,,0.0,46.853,25.305,0.0,44.081,56.62,131.131,25.305,25.305,0.0,36.606,,297.203,184.526,36.252,428.597,428.597,202.639,,0.0,11.301,76.701,331315.0,231.3561
99,04/02/1996,KVH Industries,482738101,0,2000-12-31,7.0,5.0,,,,0.0,,0.985,,,2.238,1.141,2.238,1.478,26.495,21.187,0.41,5.411,5.411,17.431,8.619,8.619,0.086,0.0,0.68,2.784,0.0,2.865,-1.112,-0.12,-0.063,0.0,12.523,-0.941,0.706,3.601,4.518,7.302,-0.941,-0.941,0.599,-1.501,,11.628,6.581,-2.08,29.954,29.954,19.193,,0.0,-0.56,12.452,334511.0,47.4045
100,04/03/1996,Lucent Technologies,549463107,0,2000-09-30,7.0,53.0,,,,0.0,,2907.0,,,20218.0,-1192.0,13778.0,2813.0,48792.0,20374.0,2701.0,1467.0,1467.0,18169.0,3384.332,3384.332,34.0,1660.0,3483.0,2045.0,-462.0,3841.0,4051.0,0.38,-12.0,,15644.0,1681.0,,7558.0,10877.0,22620.0,1219.0,1219.0,2718.0,3053.0,,14225.0,7084.0,5764.0,33813.0,33813.0,26172.0,,0.0,1322.0,10613.0,334210.0,103433.6468
101,04/08/1996,Qualmark,747587103,0,2000-12-31,7.0,53.0,,,,0.0,,1.316,,,0.132,0.038,0.132,1.032,8.939,0.0,0.371,0.936,0.936,6.941,3.643,3.607,7.403,0.0,0.7,0.0,0.0,3.161,0.189,-0.13,,0.0,5.564,-0.375,,1.297,2.559,5.037,-0.375,-0.472,0.0,-0.387,,3.632,1.29,-4.394,12.505,12.505,3.902,,0.123,-0.012,4.958,334519.0,9.2429
102,04/22/1996,Carbo Ceramics,140781105,0,2000-12-31,7.0,5.0,,,,0.0,,1.401,0.0,,0.0,-0.089,0.0,1.293,125.422,45.225,1.603,14.757,15.757,50.996,14.699,14.699,0.147,0.0,0.0,0.0,0.0,0.0,23.157,1.01,,0.0,42.328,14.83,0.0,12.474,9.415,19.282,14.83,14.83,0.0,23.425,,101.315,78.007,60.768,93.324,93.324,106.14,,0.0,8.595,38.0,327999.0,550.2938
103,04/23/1996,InVision Technologies,461851107,0,2000-12-31,7.0,5.0,,,,0.0,,2.977,,,0.54,-2.338,0.54,5.353,69.332,59.671,2.652,11.908,11.908,50.111,12.814,12.613,0.013,0.0,1.294,0.0,0.0,0.811,-2.138,-0.14,,2.3,29.035,-1.806,4.412,20.207,19.967,21.828,-1.806,-1.806,0.89,-1.806,,15.477,6.741,-10.981,79.146,79.146,47.504,,1.199,0.0,37.672,334517.0,18.1312
104,04/26/1996,SpectraLink,847580107,0,2000-12-31,7.0,5.0,,,,0.0,,2.373,0.0,,0.399,3.234,0.399,1.549,60.07,53.855,0.707,20.793,31.769,17.871,20.775,19.059,0.207,0.0,0.0,0.0,0.0,0.0,8.27,0.34,,0.0,36.212,6.534,0.0,9.029,8.313,8.576,6.534,6.534,0.0,10.147,,7.439,2.019,5.996,54.083,54.083,51.494,,8.564,3.613,49.339,334220.0,275.1643
105,04/29/1996,Polycom,73172K104,0,2000-12-31,7.0,5.0,,,,0.0,,28.319,,,2.891,-24.876,2.891,31.318,431.869,297.91,13.413,173.312,205.786,142.137,75.625,75.625,0.038,0.0,0.0,0.0,0.0,0.0,72.574,0.69,,0.0,189.165,49.228,7.378,42.765,67.129,67.129,49.228,49.228,0.0,73.475,,35.115,16.71,66.792,331.302,331.302,364.74,,0.0,24.247,285.197,334210.0,2434.1797
106,04/29/1996,Sykes Enterprises,871237103,0,2000-12-31,7.0,5.0,,,,-0.919,,17.679,,,22.683,30.191,22.683,34.636,357.954,159.696,72.334,30.141,30.141,345.407,43.084,40.103,0.431,0.0,0.1,0.0,0.0,8.859,25.996,1.13,,8.7,258.199,47.706,,0.0,90.465,162.062,46.787,46.787,0.0,68.897,,253.094,151.842,76.348,603.606,603.606,195.892,,40.583,21.191,92.964,541519.0,177.9571
107,04/30/1996,Physiometrix,718928104,0,2000-12-31,7.0,5.0,,,,0.0,,0.0,0.0,,0.097,-0.227,0.097,1.072,25.096,57.06,0.356,3.399,21.85,2.853,8.416,8.416,0.008,0.0,0.0,0.0,0.0,0.0,-5.862,-0.6,,0.0,-0.386,-4.722,0.0,1.011,2.112,2.112,-4.722,-4.722,0.0,-4.722,,0.947,0.46,-34.084,2.467,2.467,22.984,,0.0,0.0,22.427,334510.0,134.13
108,05/01/1996,Sawtek,805468105,0,2000-09-30,7.0,5.0,,,,0.0,,3.528,0.0,,0.0,-0.101,0.0,3.656,259.488,77.945,27.119,69.536,144.343,53.158,42.668,42.633,0.021,0.0,0.0,0.0,0.0,0.0,74.897,1.87,,0.0,106.683,79.282,0.0,18.588,9.659,16.052,79.282,79.282,0.0,82.22,,96.959,62.368,166.612,159.841,159.841,243.436,,1.142,2.938,187.461,334220.0,1642.0366
109,05/06/1996,Millennium Pharmaceuticals,599902103,0,2000-12-31,7.0,5.0,,,,-107.692,,11.312,55.123,,34.599,123.016,34.599,20.256,1811.922,2202.221,31.559,166.086,1452.367,294.855,213.979,213.979,0.214,0.0,14.208,0.0,0.0,139.504,-176.909,-1.84,,177.083,-98.586,-201.927,205.94,0.0,136.174,349.639,-309.619,-355.287,0.0,-201.864,,148.923,85.803,-740.152,196.269,196.269,1462.283,,0.0,0.0,1349.406,325413.0,13239.9506
110,05/08/1996,Nova,669784100,0,2000-12-31,7.0,5.0,,,,0.0,,15.345,46.8,,53.46,-4.971,53.46,19.514,678.444,429.511,61.286,46.78,46.78,1215.356,73.667,65.208,0.737,0.0,13.713,0.0,-10.956,248.769,175.423,-0.39,,15.368,363.017,-15.407,310.902,3.012,87.444,334.0,-26.363,-26.363,11.5,5.966,,149.384,87.98,73.753,1578.373,1578.373,335.651,,168.35,3.176,111.214,522320.0,1300.0845
111,05/09/1996,ONYX Pharmaceuticals,683399109,0,2000-12-31,7.0,5.0,,,,0.0,,0.829,0.0,,0.066,-2.301,0.066,2.056,88.597,162.43,1.592,75.126,81.994,32.927,17.962,17.962,0.018,0.0,0.183,0.0,0.0,0.183,-10.207,-0.5,,0.0,-8.747,-7.479,0.0,0.0,10.868,11.701,-7.479,-7.479,0.0,-7.479,,13.186,3.132,-85.552,24.18,24.18,76.896,,0.0,0.0,74.209,325412.0,267.1848
112,05/10/1996,Guangshen Railway,40065W107,0,2000-12-31,7.0,5.0,,,,0.0,,21.805,0.0,,24.391,-10.601,0.0,48.99,1315.369,480.016,68.043,39.766,214.625,109.412,86.711,86.711,522.355,0.0,0.0,0.0,0.0,0.0,62.579,0.68,-0.204,0.0,129.19,59.288,0.0,3.618,105.999,106.28,59.288,59.288,0.0,71.167,,1221.319,980.654,204.94,238.602,238.602,1207.311,,0.0,11.973,185.985,482111.0,
113,05/13/1996,"First Fin Corp,Providence,RI",320221104,0,2000-12-31,,53.0,,,,,,,,,3.803,,,129.046,168.372,4.431,,3.056,4.804,6.76,1.328,1.214,1.328,,9.831,,0.0,,,1.62,0.0,0.0,7.637,1.971,0.0,0.505,,151.881,1.971,1.971,9.575,3.059,,,2.004,11.487,14.397,14.397,16.491,,0.755,1.088,,522110.0,14.1886
114,05/16/1996,Aksys,010196103,0,2000-12-31,7.0,5.0,,,,0.0,,0.126,0.0,,0.141,-3.447,0.141,1.137,22.188,92.853,0.157,19.122,19.122,19.442,18.318,18.318,0.183,0.0,0.0,0.0,0.0,0.0,-16.871,-0.93,,0.0,-16.007,-15.711,0.0,0.0,2.681,2.839,-15.711,-15.711,0.0,-15.711,,5.934,1.95,-73.687,3.435,3.435,19.349,,0.0,0.0,16.636,334510.0,302.247
115,05/16/1996,Premier Financial Bancorp,74050M105,0,2000-12-31,,53.0,,,,,,,,,16.692,,,728.412,889.932,43.445,,23.339,45.163,45.49,5.232,5.232,1.103,,61.002,,0.0,,8.573,0.26,0.0,,27.756,1.335,22.856,3.116,,834.102,1.335,1.335,40.553,1.651,,,15.474,11.282,73.246,73.246,55.83,,0.0,0.316,,522110.0,26.814
116,05/22/1996,Avigen,053690103,0,2000-06-30,7.0,5.0,,,,0.0,,0.0,0.0,,2.369,-0.636,2.369,1.656,85.287,130.886,3.369,13.361,77.953,17.109,17.0,17.0,0.017,0.0,0.237,0.0,0.0,4.35,-17.445,-1.03,,0.0,-17.051,-15.039,0.0,0.0,2.161,6.274,-15.039,-15.039,0.0,-15.039,,6.959,4.025,-51.89,0.058,0.058,79.013,,0.0,0.0,76.732,325414.0,745.875
117,05/22/1996,Digene,253752109,0,2000-06-30,7.0,5.0,,,,0.0,,0.908,0.15,,0.843,-0.184,0.843,3.828,35.785,84.75,2.307,7.535,20.214,30.028,16.174,16.174,0.162,0.0,0.0,0.0,0.0,0.0,-8.146,-0.44,,,-6.984,-6.767,1.201,4.4,6.281,6.36,-6.767,-6.767,0.0,-6.583,,6.971,3.032,-55.487,23.044,23.044,29.425,,0.0,0.184,24.268,325413.0,653.0253
118,05/22/1996,SAES Getters,786362103,0,2000-12-31,7.0,5.0,,,,0.0,,5.692,,,21.775,6.008,21.775,13.099,230.224,38.3,13.351,73.222,84.911,74.704,23.5,23.5,11.472,0.0,24.957,0.0,0.0,3.827,31.772,1.09,0.861,,87.288,25.574,,26.54,57.408,69.662,25.574,25.574,23.867,34.812,,103.708,50.068,110.79,161.992,161.992,160.562,,0.0,9.238,100.573,3344.0,
119,05/23/1996,Neurocrine Biosciences,64125C109,0,2000-12-31,7.0,5.0,,,,0.0,,1.761,,,1.895,-3.006,1.895,1.065,185.962,233.402,2.44,21.078,164.67,7.902,25.314,25.314,0.025,0.0,1.587,0.162,0.0,3.87,-35.601,-1.3,,0.0,6.686,-28.808,0.362,0.0,14.959,22.754,-28.808,-28.808,0.0,-28.506,,19.346,11.3,-70.219,14.588,14.588,163.208,163.208,0.0,0.302,157.446,325414.0,838.5263
120,05/30/1996,AirNet Systems,009417106,0,2000-12-31,7.0,5.0,,,,0.0,,1.787,0.692,,1.811,0.361,1.811,4.456,122.533,77.702,15.825,1.118,1.118,90.09,12.753,10.913,0.128,0.0,0.033,0.119,0.0,22.719,14.499,0.66,,7.705,45.113,7.255,7.938,6.618,9.633,43.688,7.255,7.255,0.0,12.216,,165.449,86.6,22.462,135.203,135.203,78.845,,21.447,4.961,16.551,492110.0,42.2879
121,05/30/1996,Exactech,30064E109,0,2000-12-31,7.0,5.0,,,,0.0,,0.234,,,0.265,0.199,0.144,3.223,44.367,16.819,4.307,0.448,0.448,16.39,5.102,5.102,0.051,3.3,3.915,0.0,0.0,3.6,6.962,0.83,,0.0,25.535,4.18,0.827,19.398,8.193,12.731,4.18,4.18,3.615,6.674,,19.883,13.983,14.766,41.925,41.925,31.636,,0.0,2.494,21.099,339113.0,104.591
122,05/30/1996,Urologix,917273104,0,2000-06-30,7.0,5.0,,,,0.0,,0.238,0.0,,3.96,0.35,3.96,1.083,31.956,91.583,0.487,0.459,23.598,2.843,11.608,11.608,0.116,0.0,0.0,0.0,0.0,0.0,-8.575,-0.62,,0.0,5.32,-7.098,0.0,1.454,3.185,3.185,-7.098,-7.098,0.0,-7.098,,5.26,1.679,-62.928,8.163,8.163,28.771,,0.0,0.0,23.132,334510.0,47.1575
123,05/31/1996,Sunrise Assisted Living,86768K106,0,2000-12-31,7.0,5.0,,,,0.0,,55.322,,,23.933,2.025,12.611,4.932,1132.346,298.66,46.268,42.874,42.874,195.727,21.596,21.596,0.216,0.0,117.054,347.422,0.0,674.703,80.51,1.12,,33.709,149.059,24.278,51.172,0.0,166.853,775.509,24.278,24.278,0.0,40.003,,885.272,812.937,55.169,344.786,344.786,354.045,,0.0,15.522,-34.063,623312.0,539.9
124,06/03/1996,Paravant Computer Systems,699376109,0,2000-09-30,7.0,5.0,,,,0.0,,1.014,2.491,,1.394,0.674,1.394,5.736,67.52,22.162,4.952,0.265,1.529,21.306,17.764,17.039,0.266,0.0,1.801,3.473,0.0,21.972,4.073,0.09,,,19.104,1.584,31.942,14.791,12.959,35.196,1.584,1.584,0.751,3.047,,11.293,7.467,11.952,40.41,40.41,32.324,,2.056,1.463,13.758,334111.0,46.8573
125,06/05/1996,ASE Test,Y02516105,0,2000-12-31,7.0,5.0,,,,0.0,,19.926,,,13.727,14.896,13.727,26.345,1091.655,409.677,372.561,157.145,166.502,146.007,91.426,91.426,22.856,0.0,39.736,73.586,-0.758,287.497,114.852,1.16,3.28,61.227,294.278,107.953,61.227,17.564,158.304,424.756,107.195,107.195,17.728,113.643,,917.362,639.082,210.603,440.285,440.285,643.136,,0.0,2.197,132.154,541380.0,777.121
126,06/05/1996,Genset,37244T104,0,2000-12-31,7.0,5.0,,,,-0.589,,4.104,,,0.734,-1.565,0.734,13.259,123.483,106.191,3.252,63.605,63.605,56.227,24.315,24.315,22.826,0.0,2.302,0.0,0.0,59.118,-34.004,-1.36,-0.278,0.0,-28.225,-31.69,1.998,1.391,18.822,75.638,-32.279,-32.279,0.0,-33.861,,45.713,22.265,-81.73,28.002,28.002,47.287,,0.0,-2.258,64.741,325414.0,
