,Unnamed: 0,conm,tic,CUSIP,Date of IPO,IS_SPAC,matched_name
8868,8038,Innova Corp,INVA,45766A106,,False,"('INNOVATE CORP', 92)"
8869,8039,Omtool Ltd(ASA International),OMTL,681974101,,False,"('OMTOOL LTD', 90)"
8870,8040,Warner Chilcott PLC,WCRXY,934435207,,False,"('WARNER CHILCOTT PLC', 100)"
8871,8041,Computer Motion Inc,RBOT,205253107,,False,"('QUALYS INC', 86)"
8872,8042,Fine.com Corp,FDOT,317823102,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
8873,8043,CorporateFamily Solutions Inc,CFAM,22003R101,,False,"('SHUTTERSTOCK INC', 86)"
8874,8044,Organic Food Products Inc,OFPI,685928103,,False,"('SHUTTERSTOCK INC', 86)"
8875,8045,Syntel Inc,SYNT,87162H103,,False,"('SYNTEL INC', 100)"
8876,8046,On Stage Entertainment,ONST,68219Q106,,False,"('E.ON SE', 86)"
8877,8047,Sterigenics International Inc,STER,85915R105,,False,"('LJ INTERNATIONAL INC', 87)"
8878,8048,Aehr Test Systems Inc,AEHR,00760J108,,False,"('AEHR TEST SYSTEMS', 95)"
8879,8049,Discas Inc,DSCS,254607104,,False,"('SHUTTERSTOCK INC', 86)"
8880,8050,International Isotopes Inc,INIS,45972C102,,False,"('INTERNATIONAL ISOTOPES INC', 100)"
8881,8051,SL Green Realty Corp,SLG,78440X101,,False,"('SL GREEN REALTY CORP', 100)"
8882,8052,TV Azteca,TZA,901145102,,False,"('TV AZTECA SA DE CV', 90)"
8883,8053,Trendwest Resorts,TWRI,894917103,,False,"('BRAEMAR HOTELS & RESORTS INC', 86)"
8884,8054,LeukoSite Inc,LKST,52728R102,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
8885,8055,Clearview Cinema Group Inc,CLV,185070109,,False,"('SHUTTERSTOCK INC', 86)"
8886,8056,Positron Fiber Systems Corp,PFSCF,737398107,,False,"('GENZYME CORP', 86)"
8887,8057,Vision Twenty-One Inc,EYES,92831N101,,False,"('QUALYS INC', 86)"
8888,8058,U S Liquids Inc,USL,902974104,,False,"('U S LIQUIDS INC', 100)"
8889,8059,CTB International Corp,CTBC,125960104,,False,"('TMS INTERNATIONAL CORP', 91)"
8890,8060,OrthAlliance Inc,ORAL,687913103,,False,"('ORTHALLIANCE INC  -CL A', 95)"
8891,8061,Premium Cigars International,PCIG,740588108,,False,"('PRA INTERNATIONAL', 86)"
8892,8062,INSpire Insurance Solutions,NSPR,457732105,,False,"('CHARAH SOLUTIONS', 86)"
8893,8063,Kendle International Inc,KNDL,48880L107,,False,"('KENDLE INTERNATIONAL INC', 100)"
8894,8064,North Atlantic Acquisition,NACQU,657289302,,False,"('ATLANTIC ACQUI CORP', 72)"
8895,8065,Telepartner AS,TPARY,87944B200,,False,"('NERA AS', 86)"
8896,8066,Authentic Specialty Foods Inc,ASFD,5.27E+110,,False,"('SHUTTERSTOCK INC', 86)"
8897,8067,ExecuStay Corp,EXEC,30150K100,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
8898,8068,Notify Corporation,NTFY,669956203,,False,"('FORUM MERGER CORPORATION UNI', 86)"
8899,8069,American Capital Strategies,ACAS,2493710,,False,"('OFS CAPITAL CORP', 86)"
8900,8070,Compass Plastics,CPTI,203915103,,False,"('E-COMPASS ACQUISITION CORP', 86)"
8901,8071,AutoCyte Inc,ACYT,52768108,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
8902,8072,Signature Eyewear Inc,SEYE,826918104,,False,"('SIGNATURE EYEWEAR INC', 100)"
8903,8073,Castle Dental Centers Inc,CASL,14844P105,,False,"('SHUTTERSTOCK INC', 86)"
8904,8074,Hanover Capital Mortgage,HCM,410761100,,False,"('OFS CAPITAL CORP', 86)"
8905,8075,MegaBios Corp,MBIO,58515T102,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
8906,8076,NewCom Inc,NWCM,651093106,,False,"('SHUTTERSTOCK INC', 86)"
8907,8077,Box Hill Systems Corp,BXH,10316R108,,False,"('SYS', 90)"
8908,8078,MuniHoldings California,CLH,625929104,,False,"('MUNIHOLDINGS CAL INSD FD V', 73)"
8909,8079,MuniHoldings New York Insured,MHN,625931100,,False,"('NEW HOME CO INC', 86)"
8910,8080,SpectruMedix Corp,,84763K106,,False,"('SILVER BAY REALTY TRUST CORP', 86)"
8911,8081,FARO Technologies Inc,FARO,311642102,,False,"('FARO TECHNOLOGIES INC', 100)"
8912,8082,Security Capital Group Inc,SCZ.B,81413P204,,False,"('SHUTTERSTOCK INC', 86)"
8913,8083,Children's Place Retail Stores,PLCE,168905107,,False,"(""FRANK'S INTL NV"", 86)"
8914,8084,Coyote Sports Inc,COYT,224071100,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
8915,8085,Il Fornaio Corp,ILFO,451926109,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
8916,8086,Industrias Bachoco,IBA,456463108,,False,"('INDUSTRIAL BANCORP INC', 75)"
8917,8087,Piranha Interactive Publishing,PRAN,724251103,,False,"('3DFX INTERACTIVE INC', 86)"
8918,8088,UNIFAB International Inc,UFAB,90467L100,,False,"('UNIFAB INTERNATIONAL INC', 100)"
8919,8089,International Total Services,ITSW,460499106,,False,"('AHL SERVICES INC', 86)"
8920,8090,Nevstar Gaming Corporation,NVST,64156G102,,False,"('DIAL CORPORATION', 86)"
8921,8091,ProBusiness Services Inc,PRBZ,742674104,,False,"('SHUTTERSTOCK INC', 86)"
8922,8092,First International Bancorp,FNCE,32054Q100,,False,"('RBB BANCORP', 86)"
8923,8093,Isonics Corp,ISONU,464895101,,False,"('ISONICS CORP', 100)"
8924,8094,Avis Rent A Car Inc,AVI,53790101,,False,"('QUALYS INC', 86)"
8925,8095,Boron LePore & Associates Inc,BLPG,10001P102,,False,"('SHUTTERSTOCK INC', 86)"
8926,8096,EduTrek International Inc,EDUT,28164K108,,False,"('LJ INTERNATIONAL INC', 87)"
8927,8097,Industrial Distribution Group,IDG,456061100,,False,"('MR COOPER GROUP INC', 86)"
8928,8098,JD Edwards & Company,JDEC,281667105,,False,"('JD.COM INC', 86)"
8929,8099,MuniHoldings Florida Insured,MFL,62624W105,,False,"('FLORIDA BANKS INC', 86)"
8930,8100,Retrospettiva,RTRO,761300102,,False,"('CHAMBERS STREET PROPERTIES', 62)"
8931,8101,Tefron Ltd,TFR,M87482101,,False,"('TEFRON LTD', 100)"
8932,8102,Asia Electronics Holding Co,AEHCF,04516K10,,False,"('WHITEWAVE FOODS CO', 86)"
8933,8103,BridgeStreet Accommodations,BEDS,108452103,,False,"('AECOM', 72)"
8934,8104,DIDAX Inc,AMEN,253624104,,False,"('SHUTTERSTOCK INC', 86)"
8935,8105,RADCOM Ltd,RDCM,M81865103,,False,"('RADCOM', 90)"
8936,8106,Star Buffet Inc,STRZ,855086104,,False,"('STAR BUFFET INC', 100)"
8937,8107,ACS Electronics Ltd,ACSEF,M0177010,,False,"('ALCOBRA LTD', 86)"
8938,8108,Advantage Learning System Inc,ALSI,00757K100,,False,"('SHUTTERSTOCK INC', 86)"
8939,8109,Big Dog Holdings Inc,BDOG,89128102,,False,"('QUALYS INC', 86)"
8940,8110,Pervasive Software Inc,PVSW,715710109,,False,"('PERVASIVE SOFTWARE INC', 100)"
8941,8111,"Prime Bancshares Inc, Texas",PBTX,74157H108,,False,"('SHUTTERSTOCK INC', 86)"
8942,8112,"Heartland Bancshares Inc, IN",,42234A107,,False,"('SHUTTERSTOCK INC', 86)"
8943,8113,Network Solutions Inc(SAIC),NSOL,64121Q102,,False,"('SHUTTERSTOCK INC', 86)"
8944,8114,NextLink Communications Inc,NXLK,65333H707,,False,"('NETLOJIX COMMUNICATIONS INC', 89)"
8945,8115,Bell Canada International Inc,BCICF,77914109,,False,"('LJ INTERNATIONAL INC', 87)"
8946,8116,Gulf Indonesia Resources,GRL,402284103,,False,"('GULF INDONESIA RESOURCES LTD', 95)"
8947,8117,Recovery Network Inc,,75627A201,,False,"('QUALYS INC', 86)"
8948,8118,Best Software Inc,BEST,86579109,,False,"('QUEST SOFTWARE INC', 91)"
8949,8119,Engel General Developers Ltd,ENGEF,M40515104,,False,"('ENGEL GENERAL DEVELOPERS LTD', 100)"
8950,8120,Ivex Packaging Corp,IXX,465855104,,False,"('IVEX PACKAGING CORP', 100)"
8951,8121,Omega Research Inc,OMGA,6.82E+105,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
8952,8122,Power-One Inc,PWER,739308104,,False,"('POWER-ONE INC', 100)"
8953,8123,RSL Communications Ltd,RSLC,G7702U102,,False,"('B COMMUNICATIONS LTD', 90)"
8954,8124,Corixa Corp,CRXA,21887F100,,False,"('CORIXA CORP', 100)"
8955,8125,OSI Systems Inc,OSIS,671044105,,False,"('OSI SYSTEMS INC', 100)"
8956,8126,Omega Orthodontics Inc,ORTH,681973103,,False,"('QUALYS INC', 86)"
8957,8127,Petersen Companies Inc,PTN,716335104,,False,"('QUALYS INC', 86)"
8958,8128,SPR Inc,SPRI,784922106,,False,"('SHUTTERSTOCK INC', 86)"
8959,8129,Securacom Inc,SFT,813912102,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
8960,8130,Cognicase Inc,COGI,192423101,,False,"('COGNICASE INC', 100)"
8961,8131,SCM Microsystems Inc,SCMM,784018103,,False,"('SYS', 90)"
8962,8132,Distribucion y Servicio,DYS,254753106,,False,"('QUALITY DISTRIBUTION INC', 65)"
8963,8133,Jevic Transportation Inc,JEVC,47719P107,,False,"('SHUTTERSTOCK INC', 86)"
8964,8134,Logility Inc,LGTY,54140Y103,,False,"('LOGILITY INC', 100)"
8965,8135,Microcell Telecommunications,MICT,59501T304,,False,"('FUSION TELECOMMUNICATIONS', 80)"
8966,8136,Trimeris Inc,TRMS,896263100,,False,"('TRIMERIS INC', 100)"
8967,8137,American Italian Pasta Co,PLB,27070101,,False,"('BOISE CASCADE CO', 86)"
8968,8138,Annaly Mortgage Management Inc,NLY,3571040,,False,"('SHUTTERSTOCK INC', 86)"
8969,8139,Renex Corp,RENX,759683105,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
8970,8140,A C Moore Arts & Crafts Inc,ACMR,00086T103,,False,"('A.C. MOORE ARTS & CRAFTS INC', 98)"
8971,8141,Banco Rio de la Plata SA,BRS,59644104,,False,"('INTELSAT SA', 86)"
8972,8142,Startec Global Communications,STGC,8.56E+107,,False,"('GLOBAL MEDICAL REIT', 86)"
8973,8143,USA Floral Products Inc,ROSI,90331T107,,False,"('QUALYS INC', 86)"
8974,8144,Intelligent Polymers Ltd,IXP,45815V200,,False,"('VOLITIONRX LTD', 86)"
8975,8145,Intercorp Excelle Inc,RENEF,458651106,,False,"('QUALYS INC', 86)"
8976,8146,Kofax Image Products,KOFX,500200100,,False,"('KOFAX LTD', 86)"
8977,8147,National Research Corp,NRCI,637372103,,False,"('NATIONAL RESEARCH CORP', 100)"
8978,8148,Stoneridge Inc,SRI,86183P102,,False,"('STONERIDGE INC', 100)"
8979,8149,Track 'n Trail Inc,TKTL,891924102,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
8980,8150,Healthcore Medical Solutions,,42220B200,,False,"('AVANOS MEDICAL INC', 86)"
8981,8151,CH Robinson Worldwide Inc,CHRW,12541W100,,False,"('C H ROBINSON WORLDWIDE INC', 98)"
8982,8152,Concord Communications Inc,CCRD,206186108,,False,"('CONCORD COMMUNICATIONS INC', 100)"
8983,8153,China Telecom(Hong Kong),CHL,169428109,,False,"('TW TELECOM INC', 86)"
8984,8154,Mac-Gray Corporation,TUC,554153106,,False,"('MAC-GRAY CORP', 90)"
8985,8155,Vari Lite International Inc,LITE,922152103,,False,"('LJ INTERNATIONAL INC', 87)"
8986,8156,N2K Inc,NTKI,629427105,,False,"('SHUTTERSTOCK INC', 86)"
8987,8157,France Telecom SA(France),FTE,35177Q10,,False,"('INTELSAT SA', 86)"
8988,8158,Neutral Posture Ergonomics Inc,NTRL,6.41E+109,,False,"('NEUTRAL POSTURE ERGONOMICS', 95)"
8989,8159,Petroglyph Energy Inc,PGEI,71649C101,,False,"('QUALYS INC', 86)"
8990,8160,Toymax International Inc,TMAX,892268103,,False,"('TOYMAX INTERNATIONAL INC', 100)"
8991,8161,Rock of Ages Corp,ROAC,772632105,,False,"('ROCK OF AGES CORP  -CL A', 95)"
8992,8162,Ameripath Inc,PATH,03071D109,,False,"('AMERIPATH INC', 100)"
8993,8163,Audio Book Club Inc,KLB,05068R108,,False,"('QUALYS INC', 86)"
8994,8164,Dril-Quip Inc,DRQ,262037104,,False,"('DRIL-QUIP INC', 100)"
8995,8165,Innovative Valve Technologies,IVTC,45767J106,,False,"('INNOVATIVE CARD TECHNOLOGIES', 88)"
8996,8166,Intl Manufacturing Svcs Inc,IMSX,45985A101,,False,"('SHUTTERSTOCK INC', 86)"
8997,8167,White Cap Industries Inc,WHCP,963505102,,False,"('SHUTTERSTOCK INC', 86)"
8998,8168,Fresh Del Monte Produce Inc,FDP,G36738105,,False,"('SHUTTERSTOCK INC', 86)"
8999,8169,ITC Deltacom,ITCD,45031T104,,False,"('ITC DELTACOM INC', 95)"
9000,8170,Paula Financial Co,PFCO,703588103,,False,"('PAULA FINANCIAL/DE', 89)"
9001,8171,Mercantile Bank Corp,MBWM,587376104,,False,"('MERCANTILE BANK CORP', 100)"
9002,8172,OutSource International Inc,OSIX,690131107,,False,"('LJ INTERNATIONAL INC', 87)"
9003,8173,Priority Healthcare Corp,PHCC,74264T102,,False,"('GENZYME CORP', 86)"
9004,8174,Beringer Wine Estates Holdings,BERW,84102102,,False,"('NMI HOLDINGS INC', 86)"
9005,8175,Casella Waste Systems Inc,CWST,147448104,,False,"('SHUTTERSTOCK INC', 86)"
9006,8176,MMC Networks Inc,MMCN,55308N102,,False,"('AMC NETWORKS INC', 94)"
9007,8177,Metromedia Fiber Network Inc,MFNX,591689104,,False,"('SHUTTERSTOCK INC', 86)"
9008,8178,Tropical Sportswear Intl Corp,TSIC,89708P102,,False,"('TROPICAL SPORTSWEAR INTL CP', 96)"
9009,8179,Group 1 Automotive Inc,GPI,398905109,,False,"('GROUP 1 AUTOMOTIVE INC', 100)"
9010,8180,Zymetx Inc,ZMTX,989859103,,False,"('ZYMETX INC', 100)"
9011,8181,AVTEAM Inc,AVTM,54527205,,False,"('SHUTTERSTOCK INC', 86)"
9012,8182,Capital Senior Living Corp,CSU,140475104,,False,"('GENZYME CORP', 86)"
9013,8183,Faroudja Inc,FDJA,311643100,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9014,8184,Novamerican Steel Inc,TONS,66995910,,False,"('NOVAMERICAN STEEL INC-OLD', 95)"
9015,8185,Novastar Financial Inc,NFI,669947400,,False,"('NEWSTAR FINANCIAL INC', 88)"
9016,8186,TransCoastal Marine Services,TCMS,893537100,,False,"('AHL SERVICES INC', 86)"
9017,8187,UBICS Inc,UBIX,90261L108,,False,"('SHUTTERSTOCK INC', 86)"
9018,8188,Pericom Semiconductor Corp,PSEM,713831105,,False,"('PERICOM SEMICONDUCTOR CORP', 100)"
9019,8189,AMF Bowling Inc,PIN,03113V109,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9020,8190,Hotel Discovery Inc,HOTD,441403201,,False,"('QUALYS INC', 86)"
9021,8191,Bayard Drilling Technologies,BDI,72700107,,False,"('WRAP TECHNOLOGIES', 86)"
9022,8192,Celerity Systems Inc,CLRT,15100R107,,False,"('SYS', 90)"
9023,8193,Dental Care Alliance Inc,DENT,248725103,,False,"('SHUTTERSTOCK INC', 86)"
9024,8194,Excel Switching Corp,XLSW,30067V108,,False,"('GENZYME CORP', 86)"
9025,8195,T&W Financial Corp,TWFC,87215N107,,False,"('TF FINANCIAL CORP', 91)"
9026,8196,Young Innovations Inc,YDNT,987520103,,False,"('YOUNG INNOVATIONS INC', 100)"
9027,8197,"Bay Bancshares, Laporte, TX",BAYB,07203N109,,False,"('BAY BANCORP INC', 86)"
9028,8198,CTI Industries Corp,CTIB,125961102,,False,"('GENZYME CORP', 86)"
9029,8199,Cadillac Fairview Corp,CDF,12692920,,False,"('GENZYME CORP', 86)"
9030,8200,DepoMed Inc,DPMD,249908104,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9031,8201,International Aircraft,IAIS,458860103,,False,"('PRA INTERNATIONAL', 83)"
9032,8202,LINC Group Inc,LNCC,501942106,,False,"('ICT GROUP INC', 89)"
9033,8203,American Skiing Co,SKI,29654308,,False,"('AMERICAN SKIING CO', 100)"
9034,8204,Group Maintenance America,MAK,3.99E+111,,False,"('ESSENT GROUP LTD', 86)"
9035,8205,Linea Aerea Nacional Chile SA,LFL,53566L108,,False,"('INTELSAT SA', 86)"
9036,8206,Precision Auto Care Inc,PACI,74018R105,,False,"('PRECISION AUTO CARE INC', 100)"
9037,8207,Somnus Medical Technologies,SOMN,835397100,,False,"('VNUS MEDICAL TECHNOLOGIES', 92)"
9038,8208,Barbeques Galore Ltd,BBQZY,67091108,,False,"('BARBEQUES GALORE LTD  -ADR', 95)"
9039,8209,Bright Horizons Holdings Inc,BRHZ,109190108,,False,"('SHUTTERSTOCK INC', 86)"
9040,8210,Esat Telecom Group PLC,ESATY,26883Y102,,False,"('HSBC HLDGS PLC', 86)"
9041,8211,ChoiceTel Communications Inc,PHON,17039H200,,False,"('CHOICE ONE COMMUNICATION INC', 89)"
9042,8212,Sonic Automotive Inc,SAH,83545G102,,False,"('SONIC AUTOMOTIVE INC  -CL A', 95)"
9043,8213,Tekgraf Inc,TKGFA,879102101,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9044,8214,Novacare Employee Services Inc,NCES,66986Q101,,False,"('SHUTTERSTOCK INC', 86)"
9045,8215,Prime Group Realty Trust,PGE,74158J103,,False,"('PRIME GROUP REALTY TRUST', 100)"
9046,8216,"CIT Group, Inc.",CIT,125577106,,False,"('CIT GROUP INC', 96)"
9047,8217,Hybrid Networks Inc,HYBR,44860K102,,False,"('QUALYS INC', 86)"
9048,8218,Metro-Goldwyn-Mayer Inc,MGM,591610100,,False,"('QUALYS INC', 86)"
9049,8219,Captec Net Lease Realty Inc,CRRR,140724105,,False,"('CAPTEC NET LEASE REALTY INC', 100)"
9050,8220,Hypercom Corp,HYC,44913M10,,False,"('HYPERCOM CORP', 100)"
9051,8221,IRI International Corp,IIR,45004F107,,False,"('RINO INTERNATIONAL CORP', 93)"
9052,8222,Magyar Tavkozlesi(MagyarCom),MTA,559776109,,False,"('MAGYAR BANCORP INC', 86)"
9053,8223,Mettler-Toledo International,MTD,592688105,,False,"('PRA INTERNATIONAL', 86)"
9054,8224,Sforza Enterprises Inc,,818793101,,False,"('QUALYS INC', 86)"
9055,8225,SportsLine USA Inc,SPLN,848934105,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9056,8226,US Timberlands Company LP,TIMBZ,902977107,,False,"('MPLX LP', 86)"
9057,8227,Virgin Express Holdings PLC,VIRGY,92765K107,,False,"('VIRGIN EXPRESS HOLDINGS PLC', 100)"
9058,8228,C3 Inc,CTHR,22942P109,,False,"('SHUTTERSTOCK INC', 86)"
9059,8229,Friendly Ice Cream Corp,FRND,358497105,,False,"('FRIENDLY ICE CREAM CORP', 100)"
9060,8230,Landmark Systems Corp,LDMK,51506S100,,False,"('SYS', 90)"
9061,8231,Telstra Corp Ltd(Australia),TLS,87969N105,,False,"('VOLITIONRX LTD', 86)"
9062,8232,Entertainment Properties Trust,EPR,29380T105,,False,"('QTS REALTY TRUST INC', 86)"
9063,8233,Franchise Mortgage Acceptance,FMAX,35181D108,,False,"('AMNET MORTGAGE INC', 86)"
9064,8234,International Home Foods Inc,IHF,459655106,,False,"('LJ INTERNATIONAL INC', 87)"
9065,8235,Noble International Ltd,NIL,655053106,,False,"('NOBLE INTERNATIONAL LTD', 100)"
9066,8236,Software AG Systems Inc,AGS,834025108,,False,"('SYS', 90)"
9067,8237,Flemington Pharmaceutical Corp,,339280109,,False,"('GLADSTONE LAND CORP', 86)"
9068,8238,InterVU Inc,ITVU,46114R106,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9069,8239,Long Island Commercial Bank,LGCB,54266P100,,False,"('OPUS BANK', 86)"
9070,8240,Preview Travel Inc,PTVL,74137R101,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9071,8241,Progenics Pharmaceuticals Inc,PGNX,743187106,,False,"('PROGENICS PHARMACEUTICAL INC', 98)"
9072,8242,American Physician Partners,APPM,28880102,,False,"('OCI PARTNERS LP', 86)"
9073,8243,CrossZ Software Corp,CRSZ,227698107,,False,"('GENZYME CORP', 86)"
9074,8244,Dan River Inc,DRF,235774106,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9075,8245,Denali Inc,DNLI,248221103,,False,"('DENALI INC', 100)"
9076,8246,Oyo Geospace(Oyo),OYOG,671074102,,False,"('GEOSPACE TECHNOLOGIES CORP', 86)"
9077,8247,PRT Group Inc,PRTG,693579104,,False,"('PRA GROUP INC', 92)"
9078,8248,Rayovac Co(Thomas H Lee Co),ROV,755081106,,False,"('BOISE CASCADE CO', 86)"
9079,8249,Affiliated Managers Group,AMG,8252108,,False,"('AFFILIATED MANAGERS GRP INC', 88)"
9080,8250,Amb Property Corp,AMB,00163T109,,False,"('AMB PROPERTY CORP', 100)"
9081,8251,Applied Films Corp,AFCO,38197109,,False,"('APPLIED FILMS CORP', 100)"
9082,8252,Gene Logic Inc,GLGC,368689105,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9083,8253,HealthWorld Corp,HWLD,4.22E+107,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
9084,8254,HomeUSA Inc,HSH,437881105,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9085,8255,RealNetworks Inc,RNWK,75605L104,,False,"('REALNETWORKS INC', 100)"
9086,8256,Teligent Inc,TGNT,87959Y103,,False,"('TELIGENT INC -OLD', 95)"
9087,8257,Benckiser NV,BNV,D0882P103,,False,"('PROSENSA HOLDING NV', 86)"
9088,8258,Bioanalytical Systems,BASI,09058M103,,False,"('SYS', 90)"
9089,8259,Electric Lightwave Inc,ELIX,28489510,,False,"('QUALYS INC', 86)"
9090,8260,Holt's Cigar Holding Inc,HOLT,436598106,,False,"('SHUTTERSTOCK INC', 86)"
9091,8261,Let's Talk Cellular & Wireless,LTCW,527260103,,False,"('RUCKUS WIRELESS INC', 86)"
9092,8262,Motor Cargo Industries,CRGO,619907108,,False,"('CANGO INC', 70)"
9093,8263,Paper Warehouse Inc,PWHS,698941101,,False,"('QUALYS INC', 86)"
9094,8264,Trammell Crow Co,TCC,89288R106,,False,"('TRAMMELL CROW CO', 100)"
9095,8265,Apex Silver Mines Ltd,SIL,G04074103,,False,"('VOLITIONRX LTD', 86)"
9096,8266,Applied Micro Circuits Corp,AMCC,03822W109,,False,"('APPLIED MICRO CIRCUITS CORP', 100)"
9097,8267,Consolidation Capital Corp,BUYR,210296109,,False,"('GENZYME CORP', 86)"
9098,8268,GameTech International Inc,GMTC,36466D102,,False,"('GAMETECH INTERNATIONAL INC', 100)"
9099,8269,Howmet International Inc,HWM,443208103,,False,"('TOWER INTERNATIONAL INC', 89)"
9100,8270,Meadowcraft Inc,MWI,583204102,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9101,8271,Shopping.com,IBUY,82509Q106,,False,"('SHOPPING.COM LTD', 95)"
9102,8272,Stirling Cooke Brown Holdings,SCBHF,G84951105,,False,"('NMI HOLDINGS INC', 86)"
9103,8273,Brass Eagle Inc,XTRM,10553F106,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9104,8274,Medical Science Systems Inc,MSSI,584981104,,False,"('SHUTTERSTOCK INC', 86)"
9105,8275,Nanophase Technologies Corp,NANX,630079101,,False,"('NANOPHASE TECHNOLOGIES CORP', 100)"
9106,8276,US Vision Inc,USVI,90339M104,,False,"('MARATHON DIGITAL HOLDNGS INC', 86)"
9107,8277,MPW Industrial Services Group,MPWG,553444100,,False,"('MPW INDUSTRIAL SERVICES GRP', 96)"
9108,8278,Apex Mortgage Capital Inc,AXM,37564101,,False,"('APEX MORTGAGE CAPITAL INC', 100)"
9109,8279,ImageMAX Inc,IMAG,45245V101,,False,"('IMAGEX INC', 91)"
9110,8280,MetroNet Communications Corp,METNF,59169Y10,,False,"('EON COMMUNICATIONS CORP', 90)"
9111,8281,Gilat Communications LTD,GICOF,M50876107,,False,"('B COMMUNICATIONS LTD', 90)"
9112,8282,Midway Airlines Corp,MDWY,598126100,,False,"('MIDWAY AIRLINES CORP', 100)"
9113,8283,OMNI Energy Services Corp,OMNI,68210T109,,False,"('OMNI ENERGY SERVICES CORP', 100)"
9114,8284,USWeb Corp,USWB,917327108,,False,"('PROVIDIAN FINANCIAL CORP', 86)"
9115,8285,Broughton Foods Co,MILK,114838303,,False,"('HOUGHTON MIFFLIN HARCOURT CO', 86)"
9116,8286,Sky Network Television Ltd,NZSKY,83080U102,,False,"('VOLITIONRX LTD', 86)"
9117,8287,Energis PLC,ENGSY,29266H10,,False,"('ENERGIS PLC', 100)"
9118,8288,ICOS Vision Systems Corp,IVIS,B49233107,,False,"('SYS', 90)"
9119,8289,Orlando Predators,PRED,686545104,,False,"('WORLD HEART CORP', 61)"
9120,8290,Thermo Vision(Thermo Inst),VIZ,883600108,,False,"('LCA VISION INC', 86)"
9121,8291,Focal Inc,FOCL,343909107,,False,"('SHUTTERSTOCK INC', 86)"
9122,8292,Spectra Physics Lasers Inc,SPLI,847568102,,False,"('SHUTTERSTOCK INC', 86)"
9123,8293,ESG Re Ltd,TEMPA,G31215109,,False,"('ESG RE LTD', 100)"
9124,8294,FlexiInternational Software,FLXI,338923105,,False,"('MARIN SOFTWARE INC', 86)"
9125,8295,Power Integrations Inc,POWI,739276103,,False,"('POWER INTEGRATIONS INC', 100)"
9126,8296,Conning Corp (Great American),CNNG,208215103,,False,"('GENZYME CORP', 86)"
9127,8297,Dynamic International Ltd,,267931202,,False,"('VOLITIONRX LTD', 86)"
9128,8298,CrossKeys Systems Corp,CKEY,227911104,,False,"('GENZYME CORP', 86)"
9129,8299,Dollar Thrifty Automotive,DTG,256743105,,False,"('DOLLAR THRIFTY AUTOMOTIVE GP', 95)"
9130,8300,Princeton Video Image Inc,PVII,742476104,,False,"('SHUTTERSTOCK INC', 86)"
9131,8301,Spiros Development Corp II,,848936100,,False,"('GENZYME CORP', 86)"
9132,8302,Delco Remy International Inc,RMY,246626105,,False,"('REMY INTERNATIONAL INC', 95)"
9133,8303,IC Isaacs & Company Inc,ISAC,464192103,,False,"('QUALYS INC', 86)"
9134,8304,Information Advantage Software,IACO,45669P101,,False,"('MARIN SOFTWARE INC', 86)"
9135,8305,Tier Technologies Inc,TIER,88650Q100,,False,"('TYME TECHNOLOGIES INC', 90)"
