,Unnamed: 0,offer date,IPO name,CUSIP,SPAC IPO 
484,488,12/17/1982,FN FINANCIA,030253110,0
485,489,12/17/1982,HARRIS & PAULSON,041383410,0
486,490,12/21/1982,PHARMACONTROL,071691010,0
487,491,12/21/1982,SIGMA RESEARCH,082690410,0
488,492,12/22/1982,BIOSTIM,009091310,0
489,493,12/22/1982,MGM/UA HOME ENTER,055290610,0
490,494,12/22/1982,PHOENIX AMERICAN,071880310,0
491,495,01/05/1983,LASER PHOTONICS,051790310,0
492,496,01/10/1983,THUNANDER CORP.,088602810,0
493,497,01/11/1983,MED-CHEM PRODUCTS,058491110,0
494,498,01/13/1983,QUALITY MICRO SYSTEMS,074790710,0
495,499,01/13/1983,SYNCOM INCORPORATED,087190720,0
496,500,01/18/1983,ALFACELL CORPORATED,001540420,0
497,501,01/20/1983,MID-STATE FEDERAL,059548210,0
498,502,01/20/1983,POREX TECHNOLOGY,073328010,0
499,503,01/21/1983,"COOPERVISION, INC.",021689510,0
500,504,01/26/1983,"ROYALE AIRLINES, INC.",078074810,0
501,505,01/27/1983,POLYMERIC RESOURCES,073178710,0
502,506,02/01/1983,COOK DATA SERVICES,021616010,0
503,507,02/01/1983,GALILEO ELECTRO-OPTIC,036354410,0
504,508,02/02/1983,ACS ENTERPRISES,000087220,0
505,509,02/02/1983,GUILFORD INDUSTRIES,040179110,0
506,510,02/02/1983,"U.S. TELEPHONE, INC.",091272010,0
507,511,02/09/1983,United States HEALTH CARE,091191010,0
508,512,02/10/1983,DIGITAL COMMUNICATIONS,025390210,0
509,513,02/10/1983,PEACHES ENTERTAINMENT,070465920,0
510,514,02/10/1983,REHAB HOSPITAL SERVICE,075914710,0
511,515,02/11/1983,ACCO WORLD CORPORATION,000433010,0
512,516,02/15/1983,FORTUNE FEDERAL,034965110,0
513,517,02/15/1983,"LASERTECHNICS, INC.",051808220,0
514,518,02/15/1983,"MOTO PHOTO, INC.",061982120,0
515,519,02/16/1983,SILICON VALLEY GROUP,082706610,0
516,520,02/18/1983,TIME ENERGY SYSTEMS,088716810,0
517,521,02/18/1983,URGENT CARE CENTERS,091724910,0
518,522,02/23/1983,CALIBRE CORPORATION,012989610,0
519,523,02/23/1983,"DIASONICS, INC.",025283610,0
520,524,02/24/1983,AMERICAN SOFTWARE,002968310,0
521,525,02/24/1983,DOUBLE R FAST FOOD,025859010,0
522,526,02/24/1983,FIRST FEDERAL,031991210,0
523,527,02/24/1983,FIRST MUTUAL,032090910,0
524,528,02/24/1983,TRANS WORLD AIRLINES,089334960,0
525,529,02/24/1983,VIDEO CONNECTION,092654110,0
526,530,02/24/1983,VLSI TECHNOLOGY,091827010,0
527,531,02/25/1983,AMERICA WEST AIR,002365010,0
528,532,03/01/1983,AUTOMATIX INCORPORATED,005327110,0
529,533,03/01/1983,BURNHAM SERVICE,012232110,0
530,535,03/01/1983,XEBEC,098388910,0
531,536,03/02/1983,FAMILY SHOWTIME,030705620,0
532,537,03/02/1983,"THE MPSI GROUP, INC.",055341210,0
533,538,03/03/1983,APOLLO COMPUTER,003790410,0
534,539,03/04/1983,FORTUNE SYSTEMS,034968910,0
535,540,03/04/1983,INFORMATION RESOURCES,045690510,0
536,541,03/04/1983,NEW HAMPSHIRE SAVINGS,064467010,0
537,542,03/09/1983,INT'L LEASE FINANCE,045974510,0
538,543,03/09/1983,MERCHANTS SAVINGS,058922010,0
539,544,03/10/1983,C.C.R. VIDEO,012500210,0
540,545,03/10/1983,CONTINENTAL FEDERAL,021139010,0
541,546,03/10/1983,"FLOW SYSTEMS, INC.",034347110,0
542,547,03/10/1983,LOCAL FEDERAL S&L,053954510,0
543,549,03/11/1983,WASHINGTON MUTUAL,093933410,0
544,550,03/15/1983,COMCAST CABLEVSN OF PH,020029910,0
545,551,03/15/1983,PENTA SYSTEMS,070961810,0
546,552,03/15/1983,TELEVIDEO SYSTEMS,087991310,0
547,553,03/16/1983,BR COMMUNICATIONS,005591110,0
548,554,03/16/1983,DST SYSTEMS,233325109,0
549,555,03/16/1983,SCAN-TRON CORP.,080589710,0
550,556,03/16/1983,SOVEREIGN THOROBRED.,084610310,0
551,557,03/17/1983,COM VU CORPORATION,019978510,0
552,558,03/17/1983,PANATECH RES. & DEV.,069830110,0
553,559,03/18/1983,MAXWELL LABORATORIES,057776310,0
554,560,03/22/1983,"BIOGEN, N.V.",009059710,0
555,562,03/22/1983,SCI. SYSTEMS SERVICE,080879810,0
556,563,03/22/1983,"SENTRY DATA, INC.",081690310,0
557,564,03/22/1983,TELECRAFTER CORP.,087929810,0
558,565,03/23/1983,INTEGRATED SOFTWARE,045791410,0
559,566,03/23/1983,VICTOR TECHNOLOGIES,092603010,0
560,567,03/24/1983,BURR-BROWN CORPORATION,012257410,0
561,568,03/24/1983,METROPOLITAN FEDERAL,059190810,0
562,569,03/25/1983,"FARM FRESH, INC.",030766910,0
563,570,03/25/1983,MASSTOR SYSTEMS,057630010,0
564,571,03/25/1983,STATUS GAME CORP.,085771520,0
565,572,03/25/1983,TELE. SPECIALISTS,087991410,0
566,573,03/28/1983,BIOTECHNICA INT'L.,009091510,0
567,574,03/28/1983,WINCOM CORPORATION,097313810,0
568,575,03/29/1983,CALIFORNIA FEDERAL,012958310,0
569,576,03/29/1983,FIRST FINANCIAL MGMT.,032024510,0
570,577,03/29/1983,HOME FEDERAL OF TUCSON,043708710,0
571,578,03/29/1983,PUBLISHERS EQUIPMENT,074465010,0
572,579,03/30/1983,HOME FED. SAN DIEGO,043708610,0
573,580,03/31/1983,CAMBRIDGE BIOSCIENCE,013215710,0
574,581,03/31/1983,MOBILE COMMUNICATIONS,060724320,0
575,582,04/04/1983,DATRICON CORP.,023816610,0
576,583,04/05/1983,CONTINENTAL HEALTH,021147720,0
577,584,04/05/1983,DEVON STORES,025180910,0
578,585,04/05/1983,INTERNATIONAL SAVINGS,046027610,0
579,586,04/06/1983,DEB SHOPS,024272810,0
580,587,04/07/1983,BFI COMMUNICATIONS,005538810,0
581,588,04/07/1983,COMMONWEALTH FED. S&L,020280910,0
582,589,04/07/1983,QUANTECH ELECTRONICS,074790810,0
583,590,04/08/1983,GULFSTREAM AEROSPACE,040273310,0
584,591,04/11/1983,CONTINENTAL AIRLINES,021079830,0
585,592,04/11/1983,"EQUITEX, INC.",029459210,0
586,593,04/12/1983,BUSINESS COMPUTING,012324310,0
587,594,04/12/1983,COLLINS INDUSTRIES,019485810,0
588,595,04/12/1983,RAUCH INDUSTRIES,075418210,0
589,596,04/13/1983,HYTEK MICROSYSTEMS,044918010,0
590,597,04/13/1983,OSAGE ENERGY,068771210,0
591,598,04/13/1983,VALLEY FEDERAL S&L,091961510,0
592,599,04/14/1983,INTERFACE FLOORING,045866510,0
593,600,04/19/1983,"IGC, INC.",044952510,0
594,601,04/20/1983,COMBINED NETWORK,020020910,0
595,602,04/21/1983,INTEGRATED CIRCUITS,045791110,0
596,604,04/25/1983,UNIFAST INDUSTRIES,090467510,0
597,605,04/26/1983,REGIS CORPORATION,075891410,0
598,606,04/26/1983,"TELECI, INC.",087927110,0
599,607,04/26/1983,TRAK AUTO CORP.,089288710,0
600,608,04/27/1983,CLINICAL DATA,018725910,0
601,609,04/27/1983,E&B MARINE,026821510,0
602,610,04/27/1983,"TELERATE, INC.",087949610,0
603,612,05/04/1983,AMER. BLOODPRESSURE,002462310,0
604,613,05/04/1983,B.I. INC.,005546710,0
605,614,05/04/1983,GREEN TREE ACCEPTANCE,039350510,0
606,615,05/04/1983,STERLING SOFTWARE,085954710,0
607,616,05/04/1983,THE DRESS BARN,026157010,0
608,617,05/05/1983,MACNEAL-SCHWENDLER,055480610,0
609,618,05/05/1983,MORGAN KEEGAN & CO.,061741010,0
610,619,05/05/1983,OVERLAND EXPRESS,069022210,0
611,620,05/05/1983,UNITED BANCORP ALASKA,090944810,0
612,621,05/06/1983,CARE ENTERPRISES,014164910,0
613,622,05/09/1983,JONES-HOSPLEX SYSTEMS,044090310,0
614,623,05/10/1983,APPLIED DNA SYSTEMS,003815620,0
615,624,05/10/1983,HOME FED./ROCKIES,043708510,0
616,625,05/10/1983,KINNEY SYSTEMS,049712420,0
617,626,05/10/1983,UNIVERSITY GENETICS,091427210,0
618,627,05/10/1983,"VALUE LINE, INC.",092043710,0
619,628,05/11/1983,BENIHANA NATIONAL,082049020,0
620,629,05/11/1983,CONSCO ENTERPRISES,020846210,0
621,631,05/11/1983,"SPECTRAVIDEO, INC.",084760410,0
622,633,05/12/1983,COLONIAL X-RAY CORP.,019613020,0
623,634,05/12/1983,"COMPUSHOP, INC.",020491710,0
624,635,05/12/1983,"CONVERSE, INC.",021253910,0
625,636,05/12/1983,"INFO DESIGNS, INC.",045664510,0
626,637,05/12/1983,"PRIMAGES, INC.",074154910,0
627,638,05/12/1983,UNIVERSAL HOLDING,091359010,0
628,639,05/13/1983,"BENAFUELS, INC.",008152510,0
629,640,05/13/1983,"COMPU-PLAN, INC.",020476120,0
630,641,05/13/1983,CUSTOM CREAMERY,023202420,0
631,642,05/13/1983,HOME CENTERS,043706010,0
632,643,05/13/1983,LSI LOGIC CORP.,050216110,0
633,644,05/13/1983,"LYPHOMED, INC.",055233310,0
634,645,05/18/1983,CLUBMART OF AMERICA,018947510,0
635,646,05/18/1983,NU HORIZONS ELECTRONIC,066990810,0
636,647,05/19/1983,BASIC AMERICAN MED.,006983610,0
637,648,05/19/1983,GIBSON GREETINGS,037482710,0
638,649,05/20/1983,COSMO COMMUNICATIONS,022129510,0
639,650,05/20/1983,SYSTEMS ASSOCIATES,087188210,0
640,651,05/23/1983,FINANCIAL SECURITY S&L,031769510,0
641,652,05/23/1983,LOGOS SCIENTIFIC,054190120,0
642,654,05/25/1983,"ASTRO-MED, INC.",004638210,0
643,655,05/25/1983,ELECTRONIC FINANCIAL SYSTEMS,028570610,0
644,656,05/25/1983,"JEFFREY MARTIN, INC.",047577510,0
645,657,05/26/1983,ALCIDE CORPORATION,001374250,0
646,658,05/26/1983,"ARMEL, INC.",004219810,0
647,659,05/26/1983,FLORIDA FEDERAL S&L,034064710,0
648,660,05/26/1983,MARITEK CORPORATION,057027920,0
649,661,05/26/1983,SIS CORPORATION,082967210,0
650,662,05/26/1983,TELERAM COMMUNICATIONS,087949310,0
651,663,05/27/1983,COMPUTER LANGUAGE,020519510,0
652,664,05/31/1983,VUEBOTICS CORP.,092907310,0
653,665,06/01/1983,DAISY SYSTEMS,023405010,0
654,666,06/01/1983,UNITED FIRST FEDERAL,091035110,0
655,667,06/01/1983,VITALITY UNLIMITED,092847110,0
656,668,06/02/1983,ARTEL COMMUNICATIONS,004300910,0
657,669,06/02/1983,DISTRIBUTED LOGIC,025490610,0
658,670,06/02/1983,"ENDATA, INC.",029257310,0
659,671,06/02/1983,INTERAND CORPORATION,045842110,0
660,672,06/02/1983,MAGNETIC INFO. TECH.,055946010,0
661,673,06/02/1983,PRIAM CORPORATION,074140010,0
662,674,06/02/1983,SPECTRAN CORP.,084759810,0
663,675,06/03/1983,BGS SYSTEMS,005544210,0
664,676,06/03/1983,"DAMON BIOTECH, INC.",023571510,0
665,677,06/03/1983,MICROPOLIS CORP.,059490710,0
666,678,06/03/1983,VANZETTI SYSTEMS,092209410,0
667,679,06/03/1983,WESTERN WASTE INDUS.,095988010,0
668,680,06/07/1983,BIO-LOGIC SYSTEMS,009090910,0
669,681,06/07/1983,INTERSTATE UNIFORM,046110710,0
670,682,06/08/1983,AGENCY RENT-A-CAR,000845010,0
671,683,06/08/1983,AMHERST ASSOCIATES,003118010,0
672,684,06/08/1983,GAMBRO AB,036464320,0
673,685,06/08/1983,SPAN-AMERICAN MEDICAL,084639610,0
674,686,06/08/1983,"TAGO, INC.",087378120,0
675,687,06/09/1983,"ACTIVISION, INC.",000504810,0
676,688,06/09/1983,BURLINGTON COAT,012157910,0
677,690,06/10/1983,"POWERTEC, INC.",073936110,0
678,691,06/13/1983,A.I.N. LEASING,000142510,0
679,692,06/14/1983,202 DATA SYSTEMS,090206410,0
680,693,06/14/1983,HUNTINGTON RESEARCH,044603020,0
681,694,06/14/1983,"SELECTERM, INC.",081628510,0
682,695,06/15/1983,EAGLE COMPUTER,026947210,0
683,696,06/15/1983,ENSUN CORP.,029359510,0
684,697,06/15/1983,"MEDAR, INC.",058402910,0
685,698,06/16/1983,"SHONEY'S SOUTH, INC.",825041106,0
686,699,06/17/1983,AMGEN,003116210,0
687,701,06/17/1983,TBC CORPORATION,087218010,0
688,702,06/20/1983,AMERICAN CELLULAR,002506020,0
689,703,06/20/1983,GIGA-TRONICS,037517510,0
690,704,06/21/1983,ERBAMONT N.V.,029480810,0
691,705,06/21/1983,HALE SYSTEMS,040553510,0
692,706,06/21/1983,HPSC INC.,040426410,0
693,707,06/22/1983,"CALMAR, INC.",013126210,0
694,708,06/22/1983,"CLAYTON HOMES, INC.",018419010,0
695,709,06/22/1983,GRADCO SYSTEMS INC.,038411110,0
696,710,06/22/1983,KENTRON INT'L,049116010,0
697,711,06/22/1983,KEY TRONIC CORP.,049314410,0
698,712,06/22/1983,QUICK & REILLY GROUP,074837610,0
699,713,06/23/1983,"UNGERMANN-BASS, INC.",090456810,0
700,714,06/24/1983,AUTOMATED PROF. SYSTEM,005290410,0
701,715,06/24/1983,GENERAL HOMES CORP.,037005410,0
702,716,06/24/1983,MARGAUX CONTROLS,056660010,0
703,717,06/24/1983,VEGA BIOTECHNOLOGIES,092249610,0
704,718,06/27/1983,"CALTON, INC.",013137920,0
705,719,06/27/1983,SMITH LABORATORIES,083214010,0
706,720,06/28/1983,MEDICAL 21 CORP.,058450510,0
707,721,06/29/1983,"1 POTATO 2, INC.",068241010,0
708,722,06/29/1983,APPLIED BIOSYSTEMS,003790610,0
709,723,06/29/1983,HALIFAX ENGINEERING,040580510,0
710,724,06/30/1983,AVANT-GARDE,005348810,0
711,725,06/30/1983,BOMED MEDICAL LTD.,009775510,0
712,726,06/30/1983,EL CHICO CORPORATION,028287610,0
713,727,06/30/1983,TERRANO CORP.,088090310,0
714,728,06/30/1983,"WICAT SYSTEMS, INC.",096688010,0
715,729,07/01/1983,ADVANCED MED. IMAGE,029425310,0
716,730,07/01/1983,CIPRICO INC.,017252910,0
717,731,07/01/1983,IMMUNEX CORPORATION,045252710,0
718,732,07/01/1983,MARQUEST MEDICAL,057143110,0
719,733,07/01/1983,REPUBLIC HEALTH,076048010,0
720,734,07/01/1983,RJ FINANCIAL CORP.,074960410,0
721,735,07/06/1983,CALI COMPUTER SYS.,012988810,0
722,736,07/06/1983,MERRY-GO-ROUND INC.,059043610,0
723,737,07/06/1983,PRO-CEL INTERNATIONAL,074291310,0
724,738,07/07/1983,APPLIED COMMUNICATIONS,003790810,0
725,739,07/07/1983,CIRCON CORPORATION,017273610,0
726,740,07/07/1983,FLEXWATT CORPORATION,033938420,0
727,741,07/07/1983,INTERACTIVE RADIATION,045837610,0
728,742,07/07/1983,IOMEGA CORPORATION,046203010,0
729,743,07/07/1983,STAAR SURGICAL CO.,085231210,0
730,744,07/07/1983,WESTERN-WORLD TV,095989220,0
731,745,07/07/1983,WILLIAMS-SONOMA,096990410,0
732,746,07/08/1983,CMC INTERNATIONAL,012571010,0
733,747,07/08/1983,HYBRIDOMA SCIENCES,044862310,0
734,748,07/08/1983,TELEPHONE SUPPORT,087991610,0
735,749,07/12/1983,FOXMEYER CORPORATION,035165310,0
736,750,07/12/1983,INT'L MEDICAL SYSTEMS,045985710,0
737,751,07/12/1983,"INVENTION, DESIGN, ENGINEER",046120610,0
738,752,07/12/1983,MEDITECH PHARM.,058491310,0
739,753,07/12/1983,"MICRO D., INC.",059482510,0
740,754,07/12/1983,NAT'L HEALTH CORP,063633110,0
741,755,07/12/1983,PERFECT DATA CORP.,071372710,0
742,756,07/12/1983,PETRIE CORPORATION,071643220,0
743,757,07/12/1983,"SATELCO, INC.",080389410,0
744,758,07/13/1983,BARON DATA SYSTEMS,006828110,0
745,759,07/13/1983,DIAGNON CORP,025243910,0
746,760,07/13/1983,"ILC TECHNOLOGY, INC.",044965410,0
747,761,07/14/1983,COMPTEK RESEARCH,020468210,0
748,762,07/14/1983,FAIRMONT FINANCIAL,030518410,0
749,763,07/14/1983,"ISOMEDIX, INC.",046489010,0
750,764,07/14/1983,RAX RESTAURANTS,074924510,0
751,766,07/15/1983,"KOLFF MEDICAL, INC.",050043010,0
752,769,07/18/1983,"ART EXPLOSION, INC.",004288210,0
753,770,07/19/1983,COMPUTRAC INC.,020562010,0
754,771,07/19/1983,HOWARD SAVINGS BANK,044276510,0
755,772,07/19/1983,INTEGRATED GENETICS,045791510,0
756,773,07/19/1983,LINEAR CORPORATION,053566710,0
757,775,07/19/1983,PACIFIC FIRST FEDERAL,069428010,0
758,776,07/19/1983,STIFEL FINANCIAL,086063010,0
759,777,07/20/1983,CHAD THERAPEUTICS,015722810,0
760,778,07/20/1983,GTECH CORPORATION,040051610,0
761,779,07/20/1983,MCDONALD & CO.,058004710,0
762,780,07/21/1983,AIA INDUSTRIES,000132010,0
763,781,07/21/1983,AN-CON GENETICS,003234710,0
764,782,07/21/1983,"ENDOTRONICS, INC.",029264410,0
765,783,07/21/1983,KINCAID FURNITURE,494490105,0
766,784,07/21/1983,TELXON CORPORATION,087970010,0
767,785,07/21/1983,WRIGHT LABORATORIES,098234610,0
768,786,07/21/1983,ZY MOS CORPORATION,098986010,0
769,787,07/22/1983,DAIRY MART STORES,023386010,0
770,788,07/25/1983,MOLECULAR BIOSYSTEMS,060851310,0
771,789,07/25/1983,SAN FRANCISCO BANCORP,079763510,0
772,790,07/26/1983,"CME-SAT, INC.",012572510,0
773,791,07/26/1983,"DRUG SYSTEMS, INC.",026223910,0
774,792,07/26/1983,FIRST FED. ARIZONA,032018110,0
775,793,07/27/1983,FREY ASSOCIATES,035833810,0
776,794,07/27/1983,HORIZON INDUSTRIES,044042310,0
777,795,07/27/1983,LIFELINE SYSTEMS,053219210,0
778,796,07/27/1983,PINETREE SYSTEMS,072333720,0
779,797,07/27/1983,PLAZA COMMUNICATIONS,072814920,0
780,798,07/28/1983,HEALTHAMERICA CORP.,042219910,0
781,799,07/28/1983,VICTORIA FINANCIAL,092624610,0
782,800,07/29/1983,LEGG MASON,052490110,0
783,801,07/29/1983,NOVA PHARMACEUTICAL,066979110,0
784,802,07/29/1983,PROVIDENT INSTITUT.,074346910,0
785,803,07/29/1983,U.S. CAPITAL CORP.,091168210,0
786,804,08/02/1983,CHIRON CORP.,017004010,0
787,805,08/02/1983,COMPUTERCRAFT INC.,020555410,0
788,806,08/02/1983,CONVENIENT FOOD MART,021246510,0
789,807,08/02/1983,FIRST FEDERAL AUSTIN,031991410,0
790,808,08/02/1983,FIRST INDIANA FED.,032054410,0
791,809,08/02/1983,HEI CORPORATION,040415910,0
792,810,08/02/1983,KEY IMAGE SYSTEMS,049308610,0
793,811,08/02/1983,"MACK TRUCKS, INC.",055451110,0
794,812,08/02/1983,MED-TECH PRODUCTS,058401620,0
795,813,08/02/1983,ZIYAD INC.,098974910,0
796,814,08/03/1983,CARDIOSEARCH INC.,014160010,0
797,815,08/03/1983,FIN'L. INST. SERVICE,031758210,0
798,816,08/03/1983,IMATRON INC.,045290610,0
799,817,08/03/1983,INFORMATION SCIENCE,045675110,0
800,818,08/03/1983,P.C. TELEMART INC.,069326010,0
801,820,08/04/1983,APPLIED CIRCUIT,003790910,0
802,821,08/04/1983,BIG BEAR INC.,089009104,0
803,822,08/04/1983,CARDINAL DISTRIB.,014148710,0
804,823,08/04/1983,COOPER BIOMEDICAL,021665510,0
805,824,08/04/1983,FINE ART AQUISITION,026745710,0
806,825,08/04/1983,"LADD FURNITURE, INC.",050573910,0
807,826,08/04/1983,SATELLITE SYNDICATED,080400810,0
808,827,08/04/1983,WIDERGREN COMMUNICAT.,096759220,0
809,828,08/09/1983,CROWN BOOKS CORP.,022821010,0
810,829,08/09/1983,INNOTRON DIAGNOSTICS,045791620,0
811,830,08/09/1983,KNOLL INTERNATIONAL,049916510,0
812,831,08/09/1983,MANUFACTURED HOMES,056468510,0
813,832,08/10/1983,"AVACARE, INC.",005336810,0
814,833,08/10/1983,"GUEST SUPPLY, INC.",040163010,0
815,834,08/10/1983,THERMEDICS INC.,088390110,0
816,835,08/10/1983,TOTAL SYSTEMS SVCS.,089190610,0
817,836,08/11/1983,COMGEN TECHNOLOGY,035190110,0
818,837,08/11/1983,EQUITEC FINANCIAL,029458810,0
819,838,08/12/1983,FDP CORPORATION,030290510,0
820,839,08/12/1983,FINALCO GROUP,031734710,0
821,840,08/16/1983,"GULL, INC.",402900104,0
822,841,08/16/1983,"ISRAMCO, INC.",046514140,0
823,842,08/16/1983,OLD FASHION FOODS,067963010,0
824,843,08/16/1983,VITA PLUS INDUSTRIES,092845110,0
825,844,08/17/1983,DIAMOND-BATHURST,025256310,0
826,845,08/18/1983,ADVANCED NMR SYSTEMS,014066K10,0
827,846,08/18/1983,AMC ENTERTAINMENT,000166910,0
828,847,08/18/1983,BANKVERMONT CORP.,006652010,0
829,848,08/18/1983,"CABLEGUARD, INC.",012691010,0
830,849,08/18/1983,CINTAS CORPORATION,017290810,0
831,850,08/18/1983,GREAT AMERICAN FEDERAL,038983610,0
832,851,08/18/1983,MAXICARE HEALTH,057790410,0
833,852,08/18/1983,TELEVISION TECHNOL.,087955810,0
834,853,08/19/1983,MCLEAN INDUSTRIES,058208710,0
835,854,08/22/1983,BALLARD MEDICAL,005856610,0
836,855,08/22/1983,"GAMES NETWORK, INC.",036490410,0
837,856,08/22/1983,TRI-COUNTY S & L,089554320,0
838,857,08/23/1983,CROWN RESOURCES CORP.,022856810,0
839,858,08/24/1983,BINDLEY WESTERN IND.,009032410,0
840,859,08/25/1983,ABM COMPUTER SYSTEMS,000077510,0
841,860,08/25/1983,AIRCAL INC.,000928010,0
842,861,08/25/1983,"AULT, INC.",005150310,0
843,862,08/25/1983,COMMONWEALTH S&L,020327010,0
844,863,08/25/1983,DATASOUTH COMPUTER,023812010,0
845,864,08/25/1983,HAMMOND CO.,040835910,0
846,865,08/25/1983,KAYPRO CORPORATION,048661510,0
847,866,08/25/1983,SYNBIOTICS CORP.,087156610,0
848,867,08/25/1983,WEDTECH CORPORATION,094846210,0
849,868,08/26/1983,"ATCOR, INC.",046808101,0
850,869,08/26/1983,"PAYCHEX, INC.",070432610,0
851,870,08/26/1983,STRATUS COMPUTER,086315510,0
852,871,08/29/1983,FAMILY HEALTH SYSTEMS,030701210,0
853,872,08/30/1983,CARTERET SAVINGS,146415104,0
854,873,08/30/1983,CULP INC.,023021510,0
855,874,08/31/1983,AMBULATORY MEDICAL,002336510,0
856,875,08/31/1983,FILTERTEK COMPANIES,080637310,0
857,876,08/31/1983,"MEDIVIX, INC.",058491720,0
858,877,08/31/1983,NORTHERN AIR FREIGHT,066473310,0
859,878,08/31/1983,"SHOE-TOWN, INC.",082489510,0
860,879,09/01/1983,AMERICAN PHYSICIANS SERVICE,002888210,0
861,880,09/01/1983,CELL PRODUCTS,015114910,0
862,881,09/01/1983,JUNO LIGHTING INC.,048204710,0
863,882,09/01/1983,TII COMPUTER SYSTEMS,087948010,0
864,883,09/07/1983,HOVNANIAN ENTERPRISES,044248710,0
865,884,09/07/1983,WILLIAM BYRD PRESS,096925210,0
866,885,09/08/1983,BLOOMFIELD S&L ASSN.,009414010,0
867,886,09/08/1983,HEALTHGROUP INT'L,042221310,0
868,887,09/09/1983,"BKW, INC.",005548510,0
869,889,09/12/1983,"WINTERHALTER, INC.",097607610,0
870,890,09/13/1983,AMPAD CORP.,003200910,0
871,891,09/13/1983,EQUATORIAL COMMUNIC.,029441010,0
872,892,09/13/1983,FIRST DATA RESOURCES,032006410,0
873,893,09/13/1983,HORIZON HEALTH CORP.,044041910,0
874,894,09/14/1983,COMP-U-CARD,020423510,0
875,895,09/14/1983,FIRST SOUTHERN FED.,033644410,0
876,897,09/14/1983,PHIL SAVINGS FUND SOC,071800210,0
877,898,09/14/1983,PREFERRED HEALTH CARE CORP,074037210,0
878,899,09/14/1983,S&K FAMOUS BRANDS,078377410,0
879,900,09/14/1983,SECOND NAT'L S & L,081359610,0
880,901,09/15/1983,EATON FINANCIAL,027791010,0
881,902,09/15/1983,INNOVATIVE SOFTWARE,457917102,0
882,903,09/15/1983,PROVINCETOWN-BOSTON,074407210,0
883,904,09/15/1983,"S-P DRUG CO., INC.",078490010,0
884,905,09/15/1983,TENDER LOVING CARE,088032910,0
885,906,09/15/1983,TERMIFLEX CORP.,088078320,0
886,907,09/15/1983,Z-AXIS CORPORATION,098876010,0
887,908,09/16/1983,PEARLE HEALTH SERVICES,070488510,0
888,909,09/20/1983,A&M FOOD SERVICES,000016510,0
889,910,09/20/1983,ALFIN FRAGRANCES,001542610,0
890,911,09/20/1983,RENAL SYSTEMS,075991210,0
891,912,09/21/1983,DERMA-LOCK MEDICAL,024982510,0
892,913,09/21/1983,KMW SYSTEMS CORP.,048258710,0
893,914,09/21/1983,"NMR OF AMERICA, INC.",062923010,0
894,915,09/21/1983,NORTHEAST SAVINGS,066435510,0
895,916,09/21/1983,RESTEC SYSTEMS,076126710,0
896,917,09/22/1983,ADVANCED GENETIC SCI,000792010,0
897,918,09/22/1983,COMPUTRAC INSTRUM.,020591710,0
898,919,09/22/1983,CREATIVE COMP. APPLIC,022490110,0
899,920,09/22/1983,FIRST FED. FT. MYERS,031991810,0
900,921,09/22/1983,STERIVET LABS. LTD.,085915610,0
901,922,09/22/1983,SYMS CORP.,087155110,0
902,923,09/23/1983,ATLANTIC FINANCIAL FED,004853510,0
903,924,09/23/1983,NORTH ATLANTIC TECH,065733510,0
904,926,09/23/1983,SYNERGETICS INT'L,087190820,0
905,927,09/26/1983,MEDICAL STERILIZATION,058462210,0
906,928,09/27/1983,CONT'L HEALTHCARE SYSTEMS,021190210,0
907,929,09/27/1983,UNIVERSAL MONEY CENTER,091375720,0
908,930,09/28/1983,"ENERGY FACTORS, INC.",029266710,0
909,931,09/28/1983,FIRST DATA MANAGEMENT,031991510,0
910,932,09/28/1983,PROTOCOL COMPUTERS,074371710,0
911,933,09/29/1983,BIO-TECHNOLOGY GENERAL,009057810,0
912,934,09/29/1983,CERPROBE CORPORATION,015678710,0
913,935,09/29/1983,"EXOVIR, INC.",030211610,0
914,936,09/29/1983,PARAGON COMMUNICATION SYST,069911410,0
915,937,09/29/1983,RESTAURANT SYSTEMS (RSI),076126210,0
916,938,09/29/1983,VIEW-MASTER INT'L,092670510,0
917,939,09/30/1983,ROBERT C. BROWN,011516710,0
918,940,10/04/1983,INTERLEUKIN-2 INC.,045874020,0
919,941,10/04/1983,MAVERICK RESTAURANTS,057790510,0
920,942,10/04/1983,MCS TELECOMMUNIC.,055291010,0
921,943,10/04/1983,MEDIFLEX SYSTEMS,058491410,0
922,944,10/04/1983,NATIONAL LUMBER,063680710,0
923,945,10/04/1983,NAUTILUS ENVIRONMED.,063909310,0
924,946,10/04/1983,SUMMIT HEALTH LTD.,086606410,0
925,947,10/04/1983,VALID LOGIC SYSTEMS,091915610,0
926,948,10/05/1983,GLENDALE FEDERAL S&L,037867110,0
927,949,10/05/1983,PARLEX CORPORATION,070163010,0
928,950,10/05/1983,SPI PHARMACEUTICALS,078490110,0
929,951,10/05/1983,SYNERGEX CORPORATION,087190910,0
930,953,10/05/1983,UNIVERSAL FURNITURE,091356210,0
931,954,10/05/1983,WORLD OF COMPUTERS,098149920,0
932,955,10/06/1983,AMERICAN EDUCATIONAL COMP,002591010,0
933,956,10/06/1983,CHANCELLOR CORP.,015882810,0
934,957,10/06/1983,"COPYTELE, INC.",021772110,0
935,958,10/06/1983,DATACOPY CORP.,023802910,0
936,959,10/06/1983,DESIGNHOUSE INT'L,025057410,0
