,offer date,IPO name,ticker,CUSIP,Rollup,VC,Dual,Internet,Post-issue shares,CRSP perm,Founding,Unnamed: 11,Unnamed: 12,Unnamed: 13,SPAC IPO ,Date of IPO,IS_SPAC
7438,19960927,Gargoyles,GOYL,366033108,0,0,0,0,.,83937,1983,,,,,,False
7439,19960927,Intelligroup,ITIG,45816A106,0,1,0,0,.,83942,1987,,,,,,False
7440,19960927,Leap Group,LEAP,521862102,0,0,0,0,.,83945,1993,,,,,,False
7441,19960927,Lightbridge,LTBG,532226107,0,1,0,0,.,83946,1989,,,,,,False
7442,19960927,Mansur Industries,MANS,564491108,0,0,0,0,.,83947,1990,,,,,,False
7443,19960927,Nitinol Medical Technologies,NMTI,65476T104,0,1,0,0,.,83953,1986,,,,,,False
7444,19960927,Orckit Communications,ORCT,M7531S107,0,0,0,0,.,84008,1990,,,,,,False
7445,19960930,Advanced Fibre Communications,AFCI,00754A105,0,1,0,0,.,84047,1992,,,,,,False
7446,19960930,Film Roman,ROMN,317234102,0,0,0,0,.,84121,1983,,,,,,False
7447,19960930,Storm Technology,EASY,862219102,0,1,0,0,.,84074,1990,,,,,,False
7448,19961001,Integrated Technology USA,ITH,45813T108,0,0,0,0,.,84030,-99,,,,,,False
7449,19961001,Select Software Tools,SLCTY,816200109,0,0,0,0,.,84123,-99,,,,,,False
7450,19961002,CN Biosciences,CNBI,125946103,0,2,0,0,.,84064,1975,,,,,,False
7451,19961002,Control Devices,SNSR,21238C103,0,0,0,0,.,84127,1960,,,,,,False
7452,19961002,Costilla Energy,COSE,22161G103,0,2,0,0,.,84065,1988,,,,,,False
7453,19961002,Medi-Ject,MEDJ,583930102,0,1,0,0,.,84099,1979,,,,,,False
7454,19961003,Advanced Health,ADVH,00756H108,0,2,0,0,.,84045,1993,,,,,,False
7455,19961003,Arden Realty Group,ARI,03979310,0,0,0,0,.,84015,-99,,,,,,False
7456,19961003,Cornell Corrections,CRN,219141108,0,1,0,0,.,84023,1994,,,,,,False
7457,19961003,Dover Downs Entertainment,DVD,260086103,0,0,1,0,15060830,84026,1967,,,,,,False
7458,19961003,Integrated Living Communities,ILCC,45813N101,1,0,0,0,.,84089,1989,,,,,,False
7459,19961003,Peerless Group,PLSS,705499101,0,1,0,0,.,84119,1989,,,,,,False
7460,19961003,Pegasus Communications,PGTV,705904100,1,0,1,0,9244992,84117,1980,,,,,,False
7461,19961004,Metzler Group,METZ,592903108,0,0,0,0,.,84103,1983,,,,,,False
7462,19961007,EVEREN Capital,EVR,299761106,0,0,0,0,.,84027,1990,,,,,,False
7463,19961008,Advance Paradigm,ADVP,007491103,0,2,0,0,.,84046,1987,,,,,,False
7464,19961008,Chicago Pizza & Brewery,CHGO,167889104,0,0,0,0,.,84062,1991,,,,,,False
7465,19961009,Gulfstream Aerospace,GAC,402734107,0,0,0,0,.,84028,1956,,,,,,False
7466,19961009,Kitty Hawk,KTTY,498326107,0,0,0,0,.,84094,1980,,,,,,False
7467,19961009,Laminating Technologies,LAMT,513525105,0,1,0,0,.,84095,-99,,,,,,False
7468,19961009,Lason Inc,LSON,51808R107,1,2,0,0,.,84096,1985,,,,,,False
7469,19961009,Markwest Hydrocarbon,MWHX,570762104,0,0,0,0,.,84110,1988,,,,,,False
7470,19961009,Splash Technology Holdings,SPLH,848623104,0,1,0,0,.,84130,1992,,,,,,False
7471,19961009,Suburban Ostomy Supply,SOSC,864471107,1,2,0,0,.,84128,1962,,,,,,False
7472,19961010,Hibbett Sporting Goods,HIBB,428565105,0,0,0,0,.,84084,1945,,,,,,False
7473,19961010,QuadraMed,QMDC,74730W101,0,1,0,0,.,84120,1993,,,,,,False
7474,19961010,Superior Consultant Holdings,SUPC,868146101,0,0,0,0,.,84133,1984,,,,,,False
7475,19961010,Trusted Information Systems,TISX,897908109,0,0,0,0,.,84135,1983,,,,,,False
7476,19961011,FaxSav,FAXX,31210L10,0,1,0,0,.,84078,1989,,,,,,False
7477,19961011,Intensiva Healthcare,IHCC,45815Y10,0,1,0,0,.,84087,1994,,,,,,False
7478,19961011,Medical Alliance,MAII,58449S105,0,2,0,0,.,84097,1989,,,,,,False
7479,19961011,Sabre Group Holdings,TSG,785905100,0,0,1,0,127574000,84036,1976,,,,,,False
7480,19961011,Superior Telecom,SUT,868365107,0,0,0,0,.,84040,1954,,,,,,False
7481,19961011,White Pine Software,WPNE,964347108,0,1,0,0,.,84148,1992,,,,,,False
7482,19961011,Xomed Surgical Products,XOMD,98412V107,0,1,0,0,.,84151,1969,,,,,,False
7483,19961014,Carson,CIC,145845103,0,0,1,0,14355691,84018,1996,,,,,,False
7484,19961014,Security Capital Atlantic,SCA,81413710,0,0,0,0,.,84038,-99,,,,,,False
7485,19961015,Memco Software,MEMCF,M6906510,0,0,0,0,.,84101,1994,,,,,,False
7486,19961016,Access Solutions Internatnl,ASIC,004317103,0,0,0,0,.,84053,-99,,,,,,False
7487,19961016,ArQule,ARQL,04269E107,0,1,0,0,.,84052,1993,,,,,,False
7488,19961016,Digex,DIGX,253754105,0,1,0,1,.,84071,1990,,,,,,False
7489,19961016,Metro Networks,MTNT,591918107,0,0,0,0,.,84106,1996,,,,,,False
7490,19961016,Metrogolf,MGLF,591674106,0,0,0,0,.,84105,1992,,,,,,False
7491,19961016,TALX,TALX,874918105,0,1,0,0,.,84134,1973,,,,,,False
7492,19961016,Transkaryotic Therapies,TKTX,893735100,0,1,0,0,.,84136,1988,,,,,,False
7493,19961017,Prentiss Properties Trust,PP,74070610,0,0,0,0,.,84033,-99,,,,,,False
7494,19961017,Specialty Catalog,CTLG,84748Q103,0,0,0,0,.,84066,1989,,,,,,False
7495,19961017,Viatel,VYTL,925529208,0,0,0,0,.,84147,1991,,,,,,False
7496,19961017,XLConnect Solutions,XLCT,983946104,0,0,0,0,.,84150,1990,,,,,,False
7497,19961018,Community Care Services,CCSE,203908100,0,0,0,0,.,84061,1992,,,,,,False
7498,19961018,Matrix Capital,MTXC,576819106,0,0,0,0,.,84108,1993,,,,,,False
7499,19961018,Memberworks,MBRS,586002107,0,1,0,0,.,84098,1989,,,,,,False
7500,19961018,Spatial Technology,STY,847246105,0,1,0,0,.,84039,1986,,,,,,False
7501,19961018,Summit Design,SMMT,86605U101,0,1,0,0,.,84125,1993,,,,,,False
7502,19961021,ACI Telecentrics,ACIT,000981100,0,0,0,0,.,84043,1987,,,,,,False
7503,19961021,Famous Dave's of America,DAVE,307068205,0,0,0,0,.,84203,-99,,,,,,False
7504,19961021,Image Guided Technologies,IGTI,451922108,0,1,0,0,.,84086,1986,,,,,,False
7505,19961021,Murdock Communications,MURC,62647W108,0,0,0,0,.,84109,-99,,,,,,False
7506,19961021,ONTRACK Data International,ONDI,683372106,0,1,0,0,.,84113,1985,,,,,,False
7507,19961022,Alyn,ALYN,022611107,0,1,0,0,.,84050,1990,,,,,,False
7508,19961022,Wild Oats Markets,OATS,96808B107,0,2,0,0,.,84111,1987,,,,,,False
7509,19961022,Worldwide Entertainment &,WWES,98157N203,0,0,0,0,.,84149,-99,,,,,,False
7510,19961023,CyberMedia,CYBR,23249P107,0,1,0,0,.,84068,1991,,,,,,False
7511,19961023,Homegate Hospitality,HMGT,43740G109,0,0,0,0,.,84085,1996,,,,,,False
7512,19961023,SmarTalk TeleServices,SMTK,83169A100,0,0,0,0,.,84126,1994,,,,,,False
7513,19961023,United Auto Group,UAG,909440109,1,2,0,0,.,84042,1990,,,,,,False
7514,19961024,Enamelon,ENML,292499100,0,0,0,0,.,84077,1992,,,,,,False
7515,19961024,Interntnl Telecommuncation,ITDS,46047F104,0,0,0,0,.,84092,1990,,,,,,False
7516,19961024,Metris Companies,MTRS,59159810,0,0,0,0,.,84107,1993,,,,,,False
7517,19961024,PJ America,TEMPA,72585Q104,1,0,0,0,.,84118,1993,,,,,,False
7518,19961024,QC Optics,QCO,746934108,0,0,0,0,.,84034,1986,,,,,,False
7519,19961024,Stage Stores,STGE,85254C107,1,2,0,0,.,84132,1967,,,,,,False
7520,19961024,US Franchise Systems,USFS,902956101,1,0,1,0,12580409,84142,1995,,,,,,False
7521,19961024,Uroquest Medical,UROQ,917285108,0,1,0,0,.,84141,1996,,,,,,False
7522,19961024,V-One,VONE,918278102,0,1,0,0,.,84144,1993,,,,,,False
7523,19961025,Award Software International,AWRD,054531108,0,1,0,0,.,84055,1983,,,,,,False
7524,19961025,Cubist Pharmaceuticals,CBST,229678107,0,1,0,0,.,84060,1992,,,,,,False
7525,19961025,Granite Financial,GFNL,38740H107,0,0,0,0,.,84080,1988,,,,,,False
7526,19961025,Infinity Financial Technology,INFN,456921105,0,1,0,0,.,84091,1989,,,,,,False
7527,19961025,Javelin Systems,JVLN,471896100,0,0,0,0,.,84093,1995,,,,,,False
7528,19961025,Simulation Sciences,SMCI,829213107,0,1,0,0,.,84124,1962,,,,,,False
7529,19961025,Thinking Tools Inc,TSIM,884098104,0,1,0,0,.,84139,1993,,,,,,False
7530,19961025,Triumph Group,TGI,896818101,0,0,1,0,9338812,84041,1993,,,,,,False
7531,19961028,Educational Medical,EDMD,281490102,0,1,0,0,.,84076,1988,,,,,,False
7532,19961028,Instrumentation Laboratory,ILABY,457810109,0,0,0,0,.,84088,1959,,,,,,False
7533,19961028,National-Oilwell,NOI,637071101,0,0,0,0,.,84032,1987,,,,,,False
7534,19961029,Aurum Software,AURM,05208A106,0,1,0,0,.,84054,1991,,,,,,False
7535,19961029,Boykin Lodging Trust,BOY,10343010,0,0,0,0,.,84016,-99,,,,,,False
7536,19961029,Chem International,CXIL,163527203,0,0,0,0,.,84067,-99,,,,,,False
7537,19961029,Dominick's Supermarkets,DFF,257159103,0,0,0,0,.,84025,1941,,,,,,False
7538,19961029,Imatec,IMEC,45246D100,0,0,0,0,.,84090,1988,,,,,,False
7539,19961029,Metropolitan Financial,METF,59189N108,0,0,0,0,.,84154,1958,,,,,,False
7540,19961030,Bitstream,BITS,091736108,0,1,1,0,5783689,84057,1981,,,,,,False
7541,19961030,Depuy,DPU,249726100,0,0,0,0,.,84024,1968,,,,,,False
7542,19961030,Donnelley Enterprise Slns,DEZI,25786M108,0,0,0,0,.,84070,1988,,,,,,False
7543,19961030,Education Management Corp,EDMC,28139T101,0,0,0,0,.,84075,1962,,,,,,False
7544,19961030,Midway Games,MWY,598148104,0,0,0,0,.,84031,1988,,,,,,False
7545,19961030,Pacific Biometrics,PBMI,69403Q100,0,1,0,0,.,84115,-99,,,,,,False
7546,19961030,Voxware,VOXW,92906L105,0,1,0,0,.,84146,1993,,,,,,False
7547,19961031,Boston Biomedica,BBII,100560101,0,0,0,0,.,84056,1978,,,,,,False
7548,19961031,Delta Financial Corp,DFC,24791810,0,0,0,0,.,84164,1982,,,,,,False
7549,19961031,Ingram Micro,IM,457153104,0,0,1,0,130013762,84168,1979,,,,,,False
7550,19961031,New Holland,NH,N62648105,0,0,0,0,.,84179,1900,,,,,,False
7551,19961031,Prime Service,PRS,74157E105,0,0,0,0,.,84175,1957,,,,,,False
7552,19961031,Ridgeview,RIDG,765905104,0,0,0,0,.,84252,1912,,,,,,False
7553,19961031,Triangle Pharmaceuticals,VIRS,89589H104,0,1,0,0,.,84279,1995,,,,,,False
7554,19961101,Allin Communications,ALLN,019924109,0,0,0,0,.,84187,1994,,,,,,False
7555,19961101,Kevco,KVCO,492716105,0,0,0,0,.,84227,1964,,,,,,False
7556,19961101,Offshore Energy Development,OEDC,676247109,0,0,0,0,.,84242,1988,,,,,,False
7557,19961101,Room Plus,PLUS,776378101,0,0,0,0,.,84246,1982,,,,,,False
7558,19961101,Synthetic Industries,SIND,871914107,0,0,0,0,.,84259,1969,,,,,,False
7559,19961101,United Natural Foods,UNFI,911163103,0,0,0,0,.,84275,1978,,,,,,False
7560,19961101,Vitech America,VTCH,928489103,0,0,0,0,.,84282,1993,,,,,,False
7561,19961101,ZAG Industries,ZAGIF,M9888A101,0,0,0,0,.,84285,1987,,,,,,False
7562,19961104,International Speedway,ISCA,460335201,0,0,1,0,38424592,84226,1953,,,,,,False
7563,19961104,SeaChange International,SEAC,811699107,0,1,0,0,.,84255,1993,,,,,,False
7564,19961105,Advanced Radio Telecom,ARTT,00754U101,0,1,0,0,.,84191,1993,,,,,,False
7565,19961105,Aviron,AVIR,053762100,0,1,0,0,.,84192,1992,,,,,,False
7566,19961105,Candlewood Hotel Company,CNDL,13741M108,0,0,0,0,.,84202,1996,,,,,,False
7567,19961105,Symons International Group,SIGC,87154P105,0,0,0,0,.,84258,1987,,,,,,False
7568,19961105,Tellurian,TLRN,879674109,0,0,0,0,.,84271,1988,,,,,,False
7569,19961106,Bouygues Offshore,BWG,102112109,0,0,0,0,.,84158,-99,,,,,,False
7570,19961106,Integrated Medical Resources,IMRI,45812A100,0,2,0,0,.,84221,1991,,,,,,False
7571,19961106,NCO Group,NCOG,628858102,1,0,0,0,.,84238,1926,,,,,,False
7572,19961107,Applied Imaging,AICX,03820G106,0,1,0,0,.,84186,1987,,,,,,False
7573,19961107,Information Management,IMRS,45675E108,0,0,0,0,.,84222,1982,,,,,,False
7574,19961107,Primus Telecommunications,PRTL,741929103,0,0,0,0,.,84247,1904,,,,,,False
7575,19961108,Autobond Acceptance,ABND,052918109,0,0,0,0,.,84182,1993,,,,,,False
7576,19961108,IA Corp,IACP,449194109,0,1,0,0,.,84219,1992,,,,,,False
7577,19961108,Viisage Technology,VISG,92675K106,0,0,0,0,.,84280,1993,,,,,,False
7578,19961111,ProSource,PSDS,743479107,0,0,1,0,9052400,84248,1992,,,,,,False
7579,19961112,Andean Development,ADCC,033495409,0,0,0,0,.,84185,-99,,,,,,False
7580,19961112,Bristol Technology Systems,BTEC,110202108,0,0,0,0,.,84197,1996,,,,,,False
7581,19961112,Hertz Technology Group,HERZ,42804Y105,0,0,0,0,.,84218,-99,,,,,,False
7582,19961112,Mama Tish's Italian Spec,MAMA,56146110,0,0,0,0,.,84228,-99,,,,,,False
7583,19961112,Miami Computer Supply,MCSC,59326110,0,0,0,0,.,84231,1981,,,,,,False
7584,19961112,O'Gara,OGAR,67083U102,0,0,0,0,.,84243,1876,,,,,,False
7585,19961112,ObjectSoft,OSFT,674427109,0,0,0,0,.,84244,-99,,,,,,False
7586,19961112,Ocurest Laboratories,,67574P307,0,0,0,0,.,.,-99,,,,,,False
7587,19961112,Smallworldwide,SWLDY,83168P108,0,0,0,0,.,84265,-99,,,,,,False
7588,19961112,Unity First Acquisition,,912908100,0,0,0,0,.,.,-99,,,,,,False
7589,19961113,American Medserve,AMCI,027448109,1,2,0,0,.,84189,1993,,,,,,False
7590,19961113,Decor Group,DECG,243592300,0,0,0,0,.,.,1964,,,,,,False
7591,19961113,Florida Panthers Holdings,PUCK,341064103,0,0,1,0,12575678,84250,1992,,,,,,False
7592,19961113,Monterey Resources,MRC,612622100,0,0,0,0,.,84170,1905,,,,,,False
7593,19961113,Nam,NAMC,62872L108,0,0,0,0,.,84237,-99,,,,,,False
7594,19961113,Steiner Leisure,STNR,P8744Y102,0,0,0,0,.,84263,1939,,,,,,False
7595,19961114,MLC Holdings Inc,MLCH,55305V107,0,0,0,0,.,84234,1990,,,,,,False
7596,19961115,Open Jt Stk Co Vimpel-Commun,VIP,68370R109,0,0,0,0,.,84173,-99,,,,,,False
7597,19961115,Twinlab,TWLB,901774109,0,0,0,0,.,84274,1968,,,,,,False
7598,19961118,Deutsche Telekom,DT,251566105,0,0,0,0,.,84165,1920,,,,,,False
7599,19961118,Gold Banc Corporation,GLDB,379907108,0,0,0,0,.,84214,1985,,,,,,False
7600,19961118,Rankin Automotive Group,RAVE,753050103,0,0,0,0,.,84251,1978,,,,,,False
7601,19961118,SeaMED,SEMD,81218Q101,0,1,0,0,.,84257,1976,,,,,,False
7602,19961118,Ticketmaster Group,TKTM,88633U103,0,0,0,0,.,84269,1988,,,,,,False
7603,19961119,3Dlabs Inc.,TDDD,G8846W103,0,0,0,0,.,84266,1994,,,,,,False
7604,19961119,Axogen Limited,,054614201,0,0,0,0,.,.,-99,,,,,,False
7605,19961119,CV Therapeutics,CVTX,126667104,0,1,0,0,.,85668,1990,,,,,,False
7606,19961119,Mego Mortgage,MMGC,585165103,0,0,0,0,.,84235,1954,,,,,,False
7607,19961119,ViroPharma,VPHM,928241108,0,1,0,0,.,84281,1994,,,,,,False
7608,19961120,Geotel Communications,GEOC,373656107,0,1,0,0,.,84213,1993,,,,,,False
7609,19961120,Panavision Inc,PVI,69830E209,0,2,0,0,.,84174,1954,,,,,,False
7610,19961121,Applied Intelligence Group,IQIQ,03820B107,0,0,0,0,.,84224,1985,,,,,,False
7611,19961121,Cia Anonima Nacional Tele,VNT,204421101,0,0,0,0,.,84163,-99,,,,,,False
7612,19961121,Integrated Surgical Systems,RDOC,45812Y108,0,0,0,0,.,12928,1990,,,,,,False
7613,19961121,Mazel Stores,MAZL,578792103,0,2,0,0,.,84230,1975,,,,,,False
7614,19961121,Nu Skin Asia Pacific,NUS,67018T105,0,0,1,0,83409500,84172,1991,,,,,,False
7615,19961121,Obie Media Corporation,OBIE,674391107,0,0,0,0,.,84240,1987,,,,,,False
7616,19961121,Rogue Wave Software,RWAV,775369101,0,1,0,0,.,84253,1989,,,,,,False
7617,19961121,Steel Dynamics,STLD,858119100,0,2,0,0,.,84262,1993,,,,,,False
7618,19961121,Styling Technology,STYL,863905105,1,0,0,0,.,84264,1993,,,,,,False
7619,19961122,Brilliant Digital Ent,BDE,109502104,0,0,0,0,.,84159,1996,,,,,,False
7620,19961122,Ciao Cucina,CIAO,125421107,0,2,0,0,.,84201,1992,,,,,,False
7621,19961122,HealthCare Financial Partners,HCFP,42219W10,0,0,0,0,.,84217,1993,,,,,,False
7622,19961122,Top Image Systems,TISA,M87896102,0,0,0,0,.,84268,-99,,,,,,False
7623,19961125,CB Commercial Holdings,CBCG,12479F103,0,0,0,0,.,84198,1906,,,,,,False
7624,19961125,Dr Solomon's Group,SOLLY,261384101,0,0,0,0,.,84261,-99,,,,,,False
7625,19961125,Linens`n Things,LIN,535679104,0,0,0,0,.,84169,1975,,,,,,False
7626,19961125,Manchester Equipment,MANC,562154104,0,0,0,0,.,84229,1973,,,,,,False
7627,19961125,NeoMedia Technologies,NEOM,640505103,0,0,0,0,.,84239,-99,,,,,,False
7628,19961126,Biacore International,BCORY,088658109,0,0,0,0,.,84194,-99,,,,,,False
7629,19961126,Brantley Capital,BBDC,105494108,0,0,0,0,.,84193,-99,,,,,,False
7630,19961126,Firearms Training Systems,FATS,318120102,0,0,1,0,20401224,84208,1984,,,,,,False
7631,19961126,Forrester Research,FORR,346563109,0,0,0,0,.,84210,1983,,,,,,False
7632,19961126,Genesis Energy LP,GEL,371927104,0,0,0,0,.,84167,1996,,,,,,False
7633,19961126,Roadhouse Grill,GRLL,769725102,0,2,0,0,.,84216,1993,,,,,,False
7634,19961126,Think New Ideas,THNK,884094103,0,0,0,0,.,84267,1996,,,,,,False
7635,19961126,UOL Publishing,UOLP,903196103,0,1,0,1,.,84277,1984,,,,,,False
7636,19961126,West Teleservices,WTSC,956188106,0,0,0,0,.,84283,1986,,,,,,False
7637,19961127,Freshstart Venture Capital,FSVC,35804210,0,0,0,0,.,84212,1982,,,,,,False
7638,19961202,"Leading Edge Packaging, Inc.",LEPI,521708107,0,0,0,0,.,84318,1995,,,,,,False
7639,19961202,Translation Group,THEO,893745109,0,0,0,0,.,.,1995,,,,,,False
7640,19961202,US Energy Systems Inc,USEY,902951102,0,0,0,0,.,84345,-99,,,,,,False
7641,19961203,Advanced Aerodynamics,AASI,00750B107,0,0,0,0,.,84287,-99,,,,,,False
7642,19961203,ViaSat,VSAT,92552V100,0,1,0,0,.,84348,1986,,,,,,False
7643,19961204,Puma Technology,PUMA,745887109,0,1,0,0,.,84329,1993,,,,,,False
7644,19961204,TTI Team Telecom Internatnl,TTIL,M88258104,0,0,0,0,.,84344,1987,,,,,,False
7645,19961204,WebSecure,WEBS,947683108,0,0,0,0,.,84350,1995,,,,,,False
7646,19961205,Innopet Brands,INBC,45765C202,0,0,0,0,.,84316,-99,,,,,,False
7647,19961205,Thrift Management,,885846105,0,0,0,0,.,.,-99,,,,,,False
7648,19961206,Marquee Group,MRQE,57090610,0,0,0,0,.,84322,-99,,,,,,False
7649,19961206,Poore Brothers Distributing,POOR,732813100,0,0,0,0,.,84325,1990,,,,,,False
7650,19961206,Powerwave Technologies,PWAV,739363109,0,1,0,0,.,84330,1985,,,,,,False
7651,19961210,COLT Telecom Group,COLTY,196877104,0,0,0,0,.,84297,-99,,,,,,False
7652,19961210,Ecomat,ECMT,27889C102,0,0,0,0,.,84304,1993,,,,,,False
7653,19961210,Grupo IMSA,IMY,40048T106,0,0,0,0,.,84369,-99,,,,,,False
7654,19961210,Team America,TMAM,878153105,0,0,0,0,.,84341,1986,,,,,,False
7655,19961211,All American Food Group,AAFG,016435307,0,0,0,0,.,84286,1993,,,,,,False
7656,19961211,Cal-Maine Foods,CALM,128030202,0,0,1,0,12902000,20598,1969,,,,,,False
7657,19961211,Cornerstone Propane Prtnrs LP,CNO,218916104,0,0,0,0,.,84363,-99,,,,,,False
7658,19961211,GroupeAB,ABG,39944Q109,0,0,0,0,.,84368,-99,,,,,,False
7659,19961211,Highway Holdings,HIHO,G4481U10,0,0,0,0,.,84314,-99,,,,,,False
7660,19961211,International Sports Wagering,,460342108,0,1,0,0,.,.,-99,,,,,,False
7661,19961211,MoneyGram Payment Systems,MNE,608910105,0,0,0,0,.,84371,1988,,,,,,False
7662,19961211,SkyMall,SKYM,830859104,0,0,0,0,.,84333,1989,,,,,,False
7663,19961211,Streicher Mobile Fueling,FUEL,862924107,0,0,0,0,.,84311,1983,,,,,,False
7664,19961211,Vivid Technologies,VVID,928538107,0,1,0,0,.,84349,1989,,,,,,False
7665,19961212,Factory Card Outlet,FCPY,303053102,0,2,0,0,.,84308,1985,,,,,,False
7666,19961212,TMP/Worldwide,TMPW,872941109,0,0,1,0,23550915,84342,1967,,,,,,False
7667,19961212,Versatility,VERS,925311102,0,1,0,0,.,84347,1981,,,,,,False
7668,19961212,World Heart,WHRTF,980905103,0,0,0,0,.,84352,1996,,,,,,False
7669,19961213,APT Satellite Holdings,ATS,00203R105,0,0,0,0,.,84358,1992,,,,,,False
7670,19961213,ECsoft Group,ECSGY,279240105,0,0,0,0,.,84306,-99,,,,,,False
7671,19961213,First Virtual Holdings,FVHI,337486104,0,1,0,0,.,84312,1994,,,,,,False
7672,19961213,Tramford International,TRFDF,G89935103,0,0,0,0,.,84343,1993,,,,,,False
7673,19961216,Aftermarket Technology,ATAC,008318107,1,0,0,0,.,84291,1994,,,,,,False
7674,19961216,Digital Power,DPWR,253862106,0,1,0,0,.,84302,1969,,,,,,False
7675,19961216,Titan Exploration,TEXP,888289105,0,2,0,0,.,84339,1996,,,,,,False
7676,19961217,Bowlin Outdoor Advtg & Travel,BWLN,102595105,0,0,0,0,.,84294,1953,,,,,,False
7677,19961217,Intellicell,FONE,45815F106,0,0,0,0,.,84310,1991,,,,,,False
7678,19961217,Mastech,MAST,57632N105,0,0,0,0,.,84320,1986,,,,,,False
7679,19961217,Procom Technology,PRCM,74270W107,0,0,0,0,.,84327,1987,,,,,,False
7680,19961217,Swisher International Group,SWR,870809100,0,0,1,0,34100000,84374,1961,,,,,,False
7681,19961218,Accent Color Sciences,ACLR,004305108,0,0,0,0,.,84288,1993,,,,,,False
7682,19961218,Amscan Holdings,AMSN,03216N103,0,0,0,0,.,84289,1958,,,,,,False
7683,19961218,BA Merchant Services,BPI,055239107,0,0,1,0,44200000,84361,1986,,,,,,False
7684,19961218,Cragar Industries,CRGR,224137109,0,0,0,0,.,84298,-99,,,,,,False
7685,19961218,Credit Management Solutions,CMSS,224905109,0,0,0,0,.,84296,1987,,,,,,False
7686,19961218,Larscom,LARS,51729Y108,0,0,1,0,17700000,84317,1989,,,,,,False
7687,19961218,Lithia Motors,LMTR,536797103,0,0,1,0,6610259,84319,1946,,,,,,False
7688,19961218,Millbrook Press,MILB,60817910,0,0,0,0,.,84321,1989,,,,,,False
7689,19961219,Delia's,DLIA,246885107,0,0,0,0,.,84301,1993,,,,,,False
7690,19961219,Patient Infosystems,PATI,702915109,0,1,0,0,.,84324,1995,,,,,,False
7691,19961219,Wilshire Financial Services,WFSG,971867106,0,0,0,0,.,84351,1994,,,,,,False
7692,19961220,3DX Technologies,TDXT,88554G109,0,1,0,0,.,84337,1992,,,,,,False
7693,19961220,Digitale Telekabel,DTAGY,25387W109,0,0,0,0,.,84303,-99,,,,,,False
7694,19961220,First Mariner Bancorp,FMAR,320795107,0,0,0,0,.,84309,1994,,,,,,False
7695,19961220,Genetic Vectors,GVEC,371926106,0,0,0,0,.,.,-99,,,,,,False
7696,19961220,New York Health Care,NYHC,649487105,0,0,0,0,.,84323,1983,,,,,,False
7697,19961220,TearDrop Golf,TDRP,878190107,0,0,0,0,.,84335,-99,,,,,,False
7698,19970109,Sun Hydraulics Corp,SNHY,866942105,0,0,0,0,.,84438,1970,,,,,,False
7699,19970113,Aramex International Limited,ARMX,G04450105,0,0,0,0,.,84407,1982,,,,,,False
7700,19970116,Vita Food Products Inc,VSF,928450105,0,0,0,0,.,84784,-99,,,,,,False
7701,19970117,Eco Soil Systems Inc,ESSI,278858105,0,1,0,0,.,84422,1987,,,,,,False
7702,19970117,Healthdesk Corp,HDSK,42220T102,0,1,0,0,.,84424,1992,,,,,,False
7703,19970121,EarthLink Network Inc,ELNK,270322100,0,1,0,0,.,84418,1994,,,,,,False
7704,19970122,Amplidyne Inc,AMPD,032103103,0,0,0,0,.,84405,-99,,,,,,False
7705,19970122,CD Warehouse Inc,CDWI,12512W105,0,0,0,0,.,84412,1996,,,,,,False
7706,19970122,Eltek Ltd,ELTK,M40184109,0,0,0,0,.,84419,1970,,,,,,False
7707,19970122,Paradise Music & Entertainment,PDSE,699071106,0,0,0,0,.,84433,-99,,,,,,False
7708,19970122,SEEC Inc,SEEC,784110108,0,0,0,0,.,84436,1988,,,,,,False
7709,19970122,Transcrypt International Inc,TRII,89363A101,0,0,0,0,.,84441,1978,,,,,,False
7710,19970123,RDO Equipment Co,RDO,749413100,0,0,1,0,12550000,84394,1968,,,,,,False
7711,19970124,Energy Search Inc,EGAS,29271T206,0,0,0,0,.,84803,-99,,,,,,False
7712,19970127,"Southwest Bancorporation, TX",SWBT,84476R109,0,0,0,0,.,84439,-99,,,,,,False
7713,19970128,Administaff Inc,ASF,007094105,0,2,0,0,.,84385,1986,,,,,,False
7714,19970128,AmerUs Life Holdings Inc,AMRS,030732101,0,0,1,0,22206596,84406,1896,,,,,,False
7715,19970128,Coldwater Creek Inc,CWTR,193068103,0,0,0,0,.,84416,1983,,,,,,False
